itag3	dPC1	dPC2	dPC3	dPC4	dPC5	dPC6	overall_distance	m82.PC1	m82.PC2	m82.PC3	m82.PC4	m82.PC5	m82.PC6	penn.PC1	penn.PC2	penn.PC3	penn.PC4	penn.PC5	penn.PC6	m82.inf	m82.veg	m82.leaf	m82.root	m82.seedling	m82.stem	penn.inf	penn.veg	penn.leaf	penn.root	penn.seed	penn.stem	cluster	distance
Solyc08g074970.1.1	0.798046306	1.153848938	1.189608264	0.715198821	-0.232682015	-9.03E-10	1.987225044	-0.330758315	1.448366181	0.104608388	1.717093636	-0.62289277	-4.18E-10	-1.128804621	0.294517243	-1.084999876	1.001894815	-0.390210755	4.85E-10	-0.959977783	1.083845885	1.269648037	-0.959977783	-0.588373481	0.154835126	-0.550188162	-0.332189079	2.034658107	-0.394474531	-0.425617257	-0.332189079	6	0.003416414
Solyc01g100000.2.1	-1.298360167	0.002766035	0.805569301	-1.07354774	-0.094283956	-1.80E-11	1.869781508	-0.159620651	1.49765055	2.002612508	-0.054508845	-0.255966783	4.42E-10	1.138739516	1.494884515	1.197043207	1.019038895	-0.161682827	4.60E-10	-0.626877951	1.422364451	-0.938155273	-0.860335946	0.981388238	0.02161648	-0.634438025	1.778328425	-0.650740501	-0.609984311	-0.504018217	0.620852628	8	0.002677479
Solyc03g111820.2.1	0.533784984	-2.163874463	0.23956471	1.286440576	0.810365299	4.73E-10	2.708558957	0.482825529	-1.632148059	1.89309555	0.121559168	-0.475748363	4.54E-10	-0.050959455	0.531726404	1.65353084	-1.164881408	-1.286113662	-1.94E-11	1.319376035	-0.424305265	-1.266278617	-0.808313381	0.338021959	0.841499268	-0.641511269	0.067527502	-1.147967533	-0.540220016	1.586896296	0.67527502	3	0.003663624
Solyc10g007280.2.1	-2.373169045	-1.328411005	-0.760639517	0.848373236	-1.478940975	4.72E-10	3.298815415	-1.298285844	0.489071923	-0.912440889	1.053494335	-0.192635912	3.56E-11	1.074883201	1.817482928	-0.151801372	0.205121099	1.286305063	-4.36E-10	-0.550679441	-0.110135888	2.013913383	-0.472010949	-0.346141363	-0.534945742	-0.786804968	1.775931214	-0.382162413	0.562003549	-0.786804968	-0.382162413	9	0.005804671
Solyc02g086970.2.1	0.882702644	1.534989343	-0.851731504	0.187981977	-0.123246392	-8.97E-10	1.977708192	-0.948593176	0.725545566	-0.953997417	0.995219889	-0.760283192	-8.66E-10	-1.83129582	-0.809443777	-0.102265913	0.807237912	-0.6370368	3.08E-11	-0.932051967	-0.110168489	1.941354611	-0.48288309	-0.331567333	-0.08468373	0.299910395	-0.980476292	1.684112219	-0.945871246	0.299910395	-0.357585471	5	0.003513532
Solyc09g018010.2.1	0.690711499	1.644026986	0.274614962	1.510732188	-0.600502699	9.85E-12	2.428628361	1.95229245	0.49637088	0.9736531	0.376316275	0.546357294	7.99E-12	1.261580951	-1.147656106	0.699038138	-1.134415913	1.146859993	-1.86E-12	0.120040037	1.335034943	-1.44084531	0.098148237	-0.801604747	0.68922684	1.102771463	-0.147004272	-1.790387538	0.737894409	-0.013407556	0.110133494	5	0.001434837
Solyc03g123720.2.1	0.039253632	1.658797885	1.001237447	0.122392249	0.634727245	-4.58E-10	2.042911215	-1.19299534	0.963320368	1.227068329	-1.486149838	-0.404698149	-4.66E-10	-1.232248972	-0.695477517	0.225830882	-1.608542087	-1.039425394	-7.63E-12	-0.760117999	0.142180345	-0.538644769	-0.325374251	1.946777034	-0.464820359	-0.201503169	-1.480273277	0.100751584	-0.085251341	1.658526081	0.007750122	6	0.001704229
Solyc03g113910.2.1	1.250386087	0.416211538	-1.366485012	-1.264658965	0.197363401	-1.10E-11	2.289605492	-0.086788095	-0.481899509	0.154436393	-2.511187924	0.316929558	-1.88E-11	-1.337174182	-0.898111047	1.520921405	-1.246528959	0.119566157	-7.80E-12	0.008649478	-0.899545684	-1.14749738	0.925494118	1.392565915	-0.279666447	0.752245905	-0.691714761	-0.736624965	-0.454471731	1.6982891	-0.567723548	7	0.000467159
Solyc01g109370.2.1	-0.190671497	2.016313028	1.384820665	0.531297997	-0.601932692	-1.12E-11	2.581511698	-0.53828474	0.037878654	2.4793154	-0.401820654	-0.223644985	-9.06E-12	-0.347613243	-1.978434374	1.094494735	-0.933118651	0.378287707	2.09E-12	0.401759521	0.510506459	-1.283818018	-1.011950673	1.380481963	0.003020748	1.486401105	-1.099605278	-0.966989566	-0.104987439	0.790168617	-0.104987439	6	0.002337786
Solyc02g077050.2.1	2.212713281	1.168954304	-0.931842735	1.771199954	1.690382227	4.76E-10	3.622903043	2.247715244	0.470705424	0.01149256	-0.174115888	0.994510946	8.16E-12	0.035001963	-0.69824888	0.943335295	-1.945315842	-0.695871281	-4.68E-10	-0.033149677	1.060789671	-1.325987088	0.861891607	-1.060789671	0.497245158	0.068359897	-0.927741453	-1.279306635	0.185548291	1.503917724	0.449222177	5	0.00719249
Solyc01g103100.2.1	3.070680092	2.106923604	0.224315514	0.868493629	-1.808743547	-4.58E-10	4.236077803	2.34285729	-0.101040607	0.099779046	0.165876426	-1.087813511	-4.41E-10	-0.727822802	-2.207964211	-0.124536468	-0.702617203	0.720930036	1.67E-11	-0.356383755	0.139767147	-0.914553521	0.196393066	-0.863320547	1.798097611	1.475382248	-1.556895079	0.057058982	0.252689777	0.277143627	-0.505379555	5	0.009041885
Solyc10g011940.1.1	-1.168279624	1.079227664	0.826769149	-1.45558467	-1.18553439	4.18E-10	2.595645465	-1.216310182	-1.050268589	1.681922912	-1.059994336	0.01432466	-6.42E-12	-0.048030558	-2.129496253	0.855153763	0.395590334	1.19985905	-4.24E-10	0.882949778	-0.68737784	-0.808172273	-0.583839756	1.607716372	-0.411276281	2.027589264	-0.549619867	-0.521907943	-0.244788681	-0.383348312	-0.32792446	6	0.007182772
Solyc02g085660.1.1	-0.976470613	0.153252606	-2.904362403	1.738779922	1.436935747	9.48E-10	3.807944609	-1.214532623	0.097819521	-1.091081537	0.98556503	-0.247367902	4.86E-10	-0.23806201	-0.055433085	1.813280866	-0.753214892	-1.684303649	-4.62E-10	-0.374397938	-0.430557628	2.040468759	-0.374397938	-0.430557628	-0.430557628	-0.304290312	-0.304290312	-0.912870927	-0.912870927	1.52145155	0.912870929	4	0.019974078
Solyc07g063950.2.1	0.206681298	1.027553397	0.794608041	1.478406743	0.295621882	4.61E-10	2.000765822	-1.145309249	-0.169195502	-0.032728901	1.999988322	-0.032222799	4.47E-11	-1.351990547	-1.196748899	-0.827336942	0.521581579	-0.327844681	-4.16E-10	0.310170723	0.13705218	1.738398704	-1.09641744	-0.728540536	-0.360663631	0.4327324	-1.329106656	1.675292576	-0.364731594	-0.105092154	-0.309094571	6	0.003301332
Solyc11g013890.1.1	1.418084071	-1.026577672	-1.009096272	-1.083184529	-0.657596142	-9.00E-12	2.385124912	2.419981265	0.653519459	-0.05115153	-0.360406802	-0.046119285	4.51E-10	1.001897194	1.680097131	0.957944742	0.722777727	0.611476857	4.60E-10	-0.579932276	0.78164785	-1.260722339	0.74382618	-0.806862297	1.122042881	-0.577205029	1.963023024	-0.695538633	-0.245870935	-0.514093773	0.069685345	7	0.002653253
Solyc01g094170.2.1	-0.260918306	1.666694251	0.224669545	-1.77928852	-0.171311396	-1.38E-09	2.468124739	-1.967408234	0.102368476	0.893841207	-1.070829971	-0.709320723	-4.54E-10	-1.706489928	-1.564325775	0.669171662	0.708458549	-0.538009327	9.24E-10	-0.341743422	-0.665500349	0.305770431	-0.643916554	1.902971268	-0.557581373	1.013332945	-1.150734023	1.013332945	-1.150734023	0.498078905	-0.223276751	6	0.011434482
Solyc09g065480.1.1	0.3790996	-1.575710617	0.297902034	-0.722496538	-0.346230775	-8.30E-12	1.832267195	2.01010603	-1.01705456	0.177042798	0.296980218	1.07087123	1.94E-11	1.63100643	0.558656057	-0.120859236	1.019476756	1.417102005	2.77E-11	1.073012641	0.303861987	-1.177465199	0.560245538	-1.319900505	0.560245538	0.21053798	1.410604468	-0.421075961	0.400022163	-1.621142448	0.021053798	3	0.000794614
Solyc12g042580.1.1	0.64529943	0.555471661	1.15746193	1.135120199	-0.677759224	1.90E-12	1.952571041	-0.209939917	-0.192073254	2.261833952	-0.722486123	-0.7416801	-1.33E-11	-0.855239347	-0.747544915	1.104372022	-1.857606322	-0.063920876	-1.52E-11	0.254707846	0.101883138	-1.388157759	-0.853271283	1.439099328	0.44573873	0.386327167	-0.864636993	-0.975016184	0.018396532	1.747670518	-0.31274104	6	0.002114342
Solyc04g077570.1.1	0.821704547	1.513150473	-0.117552271	0.631163055	1.122633798	-4.43E-10	2.153442523	-0.708138277	1.872121667	0.924483538	-0.973998095	0.747062653	-4.58E-10	-1.529842824	0.358971194	1.042035809	-1.60516115	-0.375571145	-1.47E-11	-0.923645884	1.250474427	-0.539977594	0.014209939	1.165214807	-0.966275694	-0.425636524	-0.393103796	-0.32803834	-0.295505612	2.030584436	-0.588300164	5	0.002290549
Solyc05g051430.2.1	0.008656571	-0.65885054	-1.611348262	-1.425430864	0.895742536	1.34E-09	2.421736986	2.309130735	-0.362325136	-1.191687413	-1.143545943	0.015704075	9.01E-10	2.300474164	0.296525404	0.419660849	0.281884921	-0.880038461	-4.42E-10	-0.317845435	-0.454064907	-0.896778191	1.453007701	-0.828668455	1.044349285	-0.435742064	0.587304521	-1.060937197	0.075781228	-0.805175553	1.638769066	4	0.007008759
Solyc12g099510.1.1	-1.794973198	-0.594637626	0.023320939	0.240901724	0.884981841	1.15E-11	2.101735724	-0.272441967	-2.28373852	0.889715531	0.928882589	0.305349775	2.99E-11	1.522531231	-1.689100894	0.866394592	0.687980865	-0.579632066	1.84E-11	1.88666451	-0.841619898	-0.01196616	-0.74589062	-0.402860709	0.115672877	1.137820057	-0.445958777	-0.896085393	-0.395944708	-0.787721578	1.387890399	8	0.002024656
Solyc02g071820.2.1	-0.939114047	-0.903420395	-0.135310512	-1.350797179	-1.101183344	4.34E-10	2.180291337	-1.374580545	0.398489225	1.81522774	-1.093060925	-0.249438118	4.36E-10	-0.435466498	1.30190962	1.950538252	0.257736254	0.851745226	2.27E-12	-0.123393165	0.115027526	-0.694347977	-0.713170663	1.928279622	-0.512395344	-0.058264137	1.689659979	-0.827350748	-0.757433784	0.640905509	-0.687516819	9	0.002616049
Solyc04g054310.2.1	0.650503887	0.012809309	1.252538512	-2.079069425	-0.893026415	-4.91E-10	2.666870443	-0.577740475	0.820912904	-0.032805731	-1.856480861	-1.266710708	-1.65E-11	-1.228244362	0.808103595	-1.285344243	0.222588564	-0.373684293	4.74E-10	-1.371113242	-0.631349818	-0.082904522	0.235959023	1.613449536	0.235959023	-1.048091275	-0.319163355	1.879975115	-0.035005013	0.035005013	-0.512720486	6	0.007683785
Solyc01g105560.2.1	1.963274761	-0.135501686	0.829154194	-1.476398666	0.018537473	-9.27E-10	2.596228386	2.092445232	1.316917732	-0.640796502	-0.771735434	0.156343012	-4.49E-10	0.129170471	1.452419418	-1.469950696	0.704663232	0.137805539	4.78E-10	-1.15324122	0.87095531	-0.895052887	1.098161043	-0.631700788	0.710878543	-1.247465074	0.636088207	1.415868282	0.334060713	-0.939946171	-0.198605958	7	0.00786944
Solyc03g122140.2.1	1.813776637	0.738213396	0.288893095	-0.192734971	-1.639947886	-1.58E-11	2.577747033	1.813402856	-1.347113555	0.943405331	-0.011030842	-0.208520544	7.49E-12	-0.000373781	-2.085326951	0.654512236	0.181704129	1.431427342	2.33E-11	0.968231063	-0.211800545	-1.482603815	0.01512861	-0.529501362	1.240546049	1.999449827	-0.559845951	-0.559845951	-0.015995599	-0.399889966	-0.46387236	5	0.004449815
Solyc11g017470.1.1	-2.11700889	0.141130304	0.361795788	1.596715669	-0.87025737	2.07E-11	2.817692214	-0.734020106	1.40411684	-1.088825046	0.782418909	0.648900694	3.12E-11	1.382988784	1.262986536	-1.450620834	-0.81429676	1.519158064	1.05E-11	-0.918409818	0.73597175	1.581820973	0.064267956	-0.59499688	-0.868653981	-0.836524391	0.858981422	-0.26387011	1.577606402	-0.903895483	-0.43229784	8	0.002666097
Solyc09g064290.1.1	-2.127965735	1.801432849	-0.268290241	0.138240674	-0.004582973	2.00E-12	2.804373303	0.346069554	2.223705984	-0.814618289	-0.467252958	-0.387508802	-4.45E-10	2.474035289	0.422273135	-0.546328048	-0.605493632	-0.382925829	-4.47E-10	-1.946352561	0.872502871	0.469809238	0.469809238	0.067115605	0.06711561	-0.721532664	0.299504125	-1.034650613	0.95296767	-0.816829431	1.320540914	8	0.005021272
Solyc06g005170.2.1	0.12228722	1.149985631	2.985693287	-0.468789715	0.000292869	-3.20E-11	3.235977349	-1.2299782	1.376268229	1.432714457	-0.99627622	-0.087020874	-4.61E-10	-1.35226542	0.226282598	-1.55297883	-0.527486505	-0.087313743	-4.29E-10	-0.782025823	0.704696316	-0.460235293	-0.517608798	1.722452411	-0.667278812	-0.750129791	-0.908980806	1.685585767	0.38830248	0.308876973	-0.723654622	6	0.004050667
Solyc02g083880.2.1	1.09520116	0.027445906	-1.390703704	-0.347009446	0.752004798	5.10E-12	1.954533812	-0.898395484	0.007424542	-1.905883051	-0.064451137	0.333727062	2.98E-11	-1.993596644	-0.020021364	-0.515179347	0.282558309	-0.418277736	2.47E-11	-0.473748478	-0.784970106	1.787795352	0.563656948	-0.390756044	-0.701977672	-0.319316119	-0.742409976	1.796153167	-0.56678611	0.542837402	-0.710478364	7	0.000865844
Solyc05g015310.2.1	-0.626163735	-2.195774912	0.431511125	0.610619448	0.039107294	1.44E-11	2.402934837	0.706711917	-1.21165758	2.067813119	0.986665717	-0.643246196	1.36E-11	1.332875652	0.984117332	1.636301994	0.376046269	-0.68235349	-7.71E-13	1.163209869	0.130564373	-1.044514984	-1.186948846	-0.118694885	1.056384473	-0.477582665	1.296295804	-1.269005366	-0.614034854	0.013645219	1.050681862	3	0.001469754
Solyc09g064540.2.1	0.216820303	-0.230278655	-1.412340482	-1.402104872	-0.575901992	-4.60E-10	2.095782936	1.922375127	1.168119958	-1.147729014	-1.315681304	0.377710663	-2.67E-12	1.705554824	1.398398613	0.264611468	0.086423568	0.953612655	4.57E-10	-1.191407106	0.492448271	-0.778385976	1.509115668	-0.492448271	0.460677414	-0.544866712	1.65405966	-1.011895322	0.525407186	-0.797840542	0.175135729	4	0.002239262
Solyc12g011030.1.1	1.660522222	0.197124837	-1.410238723	-0.810113553	1.533724196	0	2.791694716	0.17763179	0.461456548	-1.207371466	-2.5811063	0.82625342	4.37E-10	-1.482890432	0.264331711	0.202867257	-1.770992747	-0.707470776	4.37E-10	-0.781629045	-0.562224401	-0.49366045	1.672960412	0.795341835	-0.630788352	-0.732189011	-0.88484618	0.166792091	0.014134923	1.862982851	-0.426874675	7	0.00127031
Solyc12g100120.1.1	-0.72781212	0.095537084	1.609008125	0.383920218	-1.199827833	4.41E-10	2.171342102	1.156081825	1.361098304	1.42214201	0.895551802	-0.425475857	4.57E-10	1.883893945	1.26556122	-0.186866115	0.511631584	0.774351976	1.64E-11	-0.604782905	1.650454578	-0.820147926	-0.71043367	-0.312211555	0.797121477	-0.578325075	1.518187479	-0.594483168	0.532543812	-1.256964977	0.379041929	1	0.001896992
Solyc01g090230.2.1	-1.263200836	0.883999435	1.924276755	-0.148665267	-0.767426783	-1.87E-11	2.58670014	-2.04271625	0.655125862	-0.00984024	-0.328770525	-0.788630495	9.33E-12	-0.779515414	-0.228873573	-1.934116995	-0.180105258	-0.021203712	2.80E-11	-0.853765578	-0.465690315	1.319455894	-0.620920421	1.241840841	-0.620920421	-0.476319565	-1.067612818	1.741030134	0.558443628	-0.328496252	-0.427045127	1	0.00275064
Solyc02g087260.1.1	-0.425533208	-0.320542639	0.488456774	-1.692201482	0.285709047	-4.73E-10	1.862147048	-1.936358497	0.427007937	-0.164131953	-1.14641342	-0.540420077	-4.48E-10	-1.510825289	0.747550576	-0.652588727	0.545788062	-0.826129124	2.45E-11	-0.77877704	-0.77877704	0.920372866	-0.160904347	1.538245559	-0.740159997	-0.96159426	-0.271754899	1.86047585	-0.585318245	0.292659123	-0.334467569	4	0.003747643
Solyc07g043610.2.1	0.943006654	1.177940488	0.886886283	2.012651444	0.67397932	1.80E-11	2.751070079	-0.731396275	0.623983766	2.313887042	0.789511301	0.771665037	4.59E-10	-1.674402929	-0.553956722	1.427000759	-1.223140143	0.097685717	4.41E-10	0.526532217	1.448924423	-0.67257765	-1.202953168	0.549592022	-0.649517845	0.499060111	-0.588943189	-0.457254029	-0.516827697	1.828493539	-0.764528736	5	0.003259118
Solyc10g078470.1.1	-1.766560671	-0.521129513	1.195109732	1.076447458	0.476247574	9.11E-10	2.491214709	-0.034361817	-2.352717996	0.61013321	0.889014486	0.251562817	4.80E-10	1.732198854	-1.831588483	-0.584976522	-0.187432972	-0.224684757	-4.31E-10	1.832806049	-0.954063422	0.025106932	-0.577459441	-0.577459441	0.251069322	0.847817635	-1.100359058	-0.559198865	0.631353558	-0.992127019	1.17251375	8	0.003988587
Solyc01g099830.2.1	1.917481414	0.406763054	-0.834955469	-1.535126304	0.905129741	4.31E-10	2.777627478	1.135013243	-1.166888692	-1.977523455	-1.076607484	0.93155656	1.81E-11	-0.782468171	-1.573651746	-1.142567986	0.45851882	0.026426819	-4.13E-10	0.341531558	-1.14939215	0.069044758	1.64193604	-0.927858167	0.024737961	0.717154647	-1.434309293	1.448745188	0.010311354	-0.535674822	-0.206227073	7	0.001613768
Solyc10g009620.1.1	1.513333872	1.565319465	1.323016175	-0.063772159	1.14035319	-1.59E-11	2.791997228	0.357627071	1.987107575	0.247542865	0.926159976	0.843321447	1.97E-11	-1.155706801	0.42178811	-1.07547331	0.989932135	-0.297031743	3.56E-11	-0.848124306	1.902549119	0.183378228	-0.16045595	-0.641823799	-0.435523292	-0.597632453	-0.227962894	2.027021412	-0.375830718	-0.412797673	-0.412797674	6	0.004182954
Solyc11g017430.1.1	0.705941614	-1.16792704	-1.81861798	-1.318378901	0.671005731	0	2.712591032	2.382327337	0.317428805	-1.252698523	-0.646322096	0.58351619	4.59E-10	1.676385723	1.485355845	0.565919457	0.672056805	-0.087489541	4.59E-10	-0.488760994	0.296010179	-0.73658347	1.452515067	-1.232228422	0.709047639	-0.817544176	1.60967247	-0.715880651	-0.080483624	-0.779420354	0.783656334	4	0.002279084
Solyc10g079290.1.1	1.893464993	0.174102078	0.147327644	0.249050302	-0.749101484	4.45E-10	2.064075031	1.05851994	-2.155676915	0.708674017	0.360487164	-0.443183916	4.67E-10	-0.834945053	-2.329778993	0.561346373	0.111436862	0.305917568	2.24E-11	1.397759468	-0.937737365	-0.743112629	-0.300783683	-0.530794735	1.114668943	1.704477926	-1.338544812	0.125187644	-0.452601483	0.182966557	-0.221485832	2	0.003572251
Solyc02g083720.2.1	3.058540768	1.439251669	-2.123787859	2.096528803	-0.895361978	4.79E-10	4.597140194	1.537402045	0.729214113	-0.47816165	1.111227124	-1.376355427	4.72E-10	-1.521138723	-0.710037556	1.645626209	-0.985301679	-0.480993449	-7.11E-12	-1.011343245	0.439714454	0.439714454	-0.219857227	-1.143257581	1.495029144	0.480553821	-0.708445323	-0.470645495	-0.797620259	1.818177858	-0.322020602	5	0.012393829
Solyc11g006970.1.1	0.471810131	-0.164195231	-1.107851956	-1.735321587	0.22990272	-4.64E-10	2.130985007	-1.502097789	0.636301267	-1.247255238	-1.090307588	-0.043704091	8.92E-12	-1.97390792	0.800496498	-0.139403282	0.645013999	-0.273606811	4.73E-10	-1.00537263	-0.730218015	1.322858723	0.465646271	0.836046713	-0.888961062	-0.643615871	0.046526448	1.729233003	-0.798704033	0.504036525	-0.837476073	4	0.001135604
Solyc08g008340.2.1	0.340418343	1.15550438	0.732168507	1.260042675	-0.70282466	6.00E-12	2.017130583	-0.916280501	0.826515251	1.907304154	-0.317123953	-1.44505261	4.40E-10	-1.256698844	-0.328989129	1.175135647	-1.577166628	-0.74222795	4.34E-10	-0.698477489	0.321667264	-0.395191211	-1.222335605	1.617526816	0.376810224	-0.075299704	-0.82829674	-0.518731291	-0.384865152	1.966158927	-0.158966041	5	0.002256884
Solyc03g006300.1.1	1.547011966	-1.637040356	-0.158470005	1.556693843	-0.264660931	9.22E-10	2.755286015	-0.16602841	-2.367328482	0.799497213	0.208286143	-0.58131214	4.67E-10	-1.713040376	-0.730288126	0.957967218	-1.3484077	-0.316651209	-4.55E-10	1.480643905	-1.40661171	-0.185080488	-0.62927366	0.120302317	0.620019635	0.318039072	-1.042461402	-0.123681861	-0.406383258	1.819890244	-0.565402794	2	0.003987039
Solyc06g036430.2.1	0.717338781	-0.21928408	0.760685226	-1.780550596	0.138198714	-3.10E-11	2.081048235	-1.602712153	0.306248432	1.240668597	-1.476266675	-0.19104984	4.35E-10	-2.320050934	0.525532512	0.479983371	0.304283921	-0.329248554	4.66E-10	-0.251873263	-0.275486382	-0.393551974	-0.393551974	2.014986106	-0.700522514	-0.376349525	-0.107528436	1.357546502	-1.008079086	1.061843303	-0.927432759	4	0.005015727
Solyc01g057700.1.1	0.346836462	-0.250256698	0.506522625	1.733062352	-0.886381353	1.78E-11	2.056372081	1.513043947	1.36751375	1.05089537	0.705245572	-0.132807213	7.86E-12	1.166207485	1.617770448	0.544372745	-1.02781678	0.75357414	-9.92E-12	-0.6261181	1.657371439	-0.920761909	-0.331474288	-0.552457147	0.773440005	-0.858423002	1.379105807	-1.365033299	0.661407887	0.23923264	-0.056290033	2	0.002127781
Solyc09g015380.1.1	-1.299352247	-0.037466004	1.262779643	1.746437359	-0.940565975	1.50E-11	2.686827161	-1.22743194	0.124743958	-1.162196502	0.840797934	-0.295558409	3.54E-11	0.071920307	0.162209962	-2.424976145	-0.905639425	0.645007566	2.04E-11	-0.450335752	-0.498159017	2.036474065	-0.306865955	-0.354689221	-0.42642412	-0.720064009	-0.773402083	1.146768606	1.41345898	-0.560049784	-0.50671171	1	0.002238664
Solyc02g063000.2.1	-0.332758467	-0.14815573	1.514458635	1.272529197	-1.170646915	-4.45E-10	2.327231839	1.767012458	-0.399679059	0.188659296	0.249526711	-1.926465701	8.39E-12	2.099770925	-0.251523329	-1.325799339	-1.023002486	-0.755818786	4.53E-10	-0.438351659	-0.410126089	-0.474275112	-0.230508824	-0.479407033	2.032668717	-0.69199723	-0.70992462	-0.487624991	1.211891522	-0.681240797	1.358896115	1	0.001924748
Solyc08g079020.2.1	-0.499844544	-0.808659873	-3.046639966	0.634317909	0.326391285	4.84E-10	3.270272301	-1.431182904	0.112667442	-1.559119906	-0.839650667	0.33865183	1.74E-11	-0.93133836	0.921327315	1.48752006	-1.473968576	0.012260545	-4.67E-10	-0.568584047	-0.940454182	1.500954096	0.595531158	0.417680224	-1.005127249	-0.507930103	0.410518851	-0.9254069	-0.257444025	1.829939961	-0.549677783	4	0.010693723
