GeneID	GOID
Solyc08g076810.2.1	GO:0032216
Solyc08g076820.2.1	GO:0003700
Solyc08g076830.1.1	GO:0008270
Solyc08g076840.2.1	GO:0003676
Solyc08g076840.2.1	GO:0000166
Solyc08g076850.2.1	GO:0016021
Solyc08g076860.2.1	GO:0005488
Solyc08g076900.2.1	GO:0005874
Solyc08g076910.2.1	GO:0006511
Solyc08g076920.2.1	GO:0008060
Solyc08g076920.2.1	GO:0003677
Solyc08g076930.1.1	GO:0016563
Solyc08g076930.1.1	GO:0003700
Solyc08g076960.1.1	GO:0042803
Solyc08g076970.2.1	GO:0016787
Solyc08g076970.2.1	GO:0008152
Solyc08g076980.2.1	GO:0016787
Solyc08g076980.2.1	GO:0008152
Solyc08g076990.2.1	GO:0016787
Solyc08g076990.2.1	GO:0008152
Solyc08g077000.1.1	GO:0005622
Solyc08g077010.1.1	GO:0003680
Solyc08g077030.2.1	GO:0003677
Solyc08g077030.2.1	GO:0006355
Solyc08g077050.2.1	GO:0051536
Solyc08g077050.2.1	GO:0022900
Solyc08g077060.2.1	GO:0003700
Solyc08g077080.1.1	GO:0080044
Solyc08g077090.2.1	GO:0030946
Solyc08g077100.2.1	GO:0005515
Solyc08g077110.2.1	GO:0005515
Solyc08g077110.2.1	GO:0003700
Solyc08g077150.2.1	GO:0004722
Solyc08g077150.2.1	GO:0005543
Solyc08g077170.2.1	GO:0042936
Solyc08g077180.2.1	GO:0004743
Solyc08g077200.2.1	GO:0042803
Solyc08g077210.2.1	GO:0004445
Solyc08g077220.2.1	GO:0005515
Solyc08g077230.2.1	GO:0003700
Solyc08g077250.2.1	GO:0005639
Solyc08g077260.2.1	GO:0005215
Solyc08g077270.2.1	GO:0004610
Solyc08g077290.1.1	GO:0003677
Solyc08g077300.2.1	GO:0009041
Solyc08g077310.2.1	GO:0003676
Solyc08g077310.2.1	GO:0000166
Solyc08g077310.2.1	GO:0005622
Solyc08g077330.2.1	GO:0005576
Solyc08g077350.2.1	GO:0016787
Solyc08g077360.2.1	GO:0003924
Solyc08g077370.2.1	GO:0005345
Solyc08g077380.2.1	GO:0005345
Solyc08g077400.1.1	GO:0030599
Solyc08g077410.2.1	GO:0005739
Solyc08g077420.2.1	GO:0004004
Solyc08g077440.2.1	GO:0004176
Solyc08g077440.2.1	GO:0070182
Solyc08g077460.2.1	GO:0008270
Solyc08g077470.2.1	GO:0005783
Solyc08g077510.2.1	GO:0004521
Solyc08g077510.2.1	GO:0003723
Solyc08g077520.2.1	GO:0005634
Solyc08g077530.2.1	GO:0016161
Solyc08g077550.2.1	GO:0008565
Solyc08g077550.2.1	GO:0005484
Solyc08g077560.2.1	GO:0005515
Solyc08g077560.2.1	GO:0004674
Solyc08g077580.1.1	GO:0005524
Solyc08g077590.1.1	GO:0005524
Solyc08g077600.1.1	GO:0005524
Solyc08g077610.1.1	GO:0005524
Solyc08g077620.1.1	GO:0045505
Solyc08g077630.2.1	GO:0005515
Solyc08g077630.2.1	GO:0004674
Solyc08g077670.1.1	GO:0005524
Solyc08g077690.2.1	GO:0005524
Solyc08g077700.2.1	GO:0016070
Solyc08g077700.2.1	GO:0005488
Solyc08g077710.2.1	GO:0003735
Solyc08g077710.2.1	GO:0005515
Solyc08g077720.2.1	GO:0003735
Solyc08g077720.2.1	GO:0005515
Solyc08g077730.2.1	GO:0042302
Solyc08g077740.1.1	GO:0016301
Solyc08g077770.2.1	GO:0005509
Solyc08g077780.2.1	GO:0004679
Solyc08g077790.2.1	GO:0006457
Solyc08g077800.2.1	GO:0000014
Solyc08g077810.1.1	GO:0016020
Solyc08g077820.2.1	GO:0015326
Solyc08g077820.2.1	GO:0005289
Solyc08g077830.1.1	GO:0005515
Solyc08g077830.1.1	GO:0019135
Solyc08g077840.2.1	GO:0003700
Solyc08g077850.1.1	GO:0006396
Solyc08g077860.2.1	GO:0004252
Solyc08g077890.2.1	GO:0005515
Solyc08g077890.2.1	GO:0004176
Solyc08g077900.2.1	GO:0005576
Solyc08g077910.2.1	GO:0005576
Solyc08g077920.2.1	GO:0004449
Solyc08g077930.2.1	GO:0005524
Solyc08g077930.2.1	GO:0008270
Solyc08g077940.1.1	GO:0005634
Solyc08g077960.2.1	GO:0006355
Solyc08g077980.2.1	GO:0005515
Solyc08g077990.2.1	GO:0006468
Solyc08g078000.2.1	GO:0005198
Solyc08g078010.2.1	GO:0005840
Solyc08g078030.2.1	GO:0016747
Solyc08g078040.2.1	GO:0008152
Solyc08g078040.2.1	GO:0016491
Solyc08g078070.2.1	GO:0003924
Solyc08g078080.2.1	GO:0005030
Solyc08g078090.1.1	GO:0006629
Solyc08g078100.1.1	GO:0016020
Solyc08g078120.1.1	GO:0008270
Solyc08g078130.2.1	GO:0008152
Solyc08g078140.2.1	GO:0004843
Solyc08g078140.2.1	GO:0004221
Solyc08g078160.2.1	GO:0016021
Solyc08g078170.1.1	GO:0003700
Solyc08g078180.1.1	GO:0016563
Solyc08g078180.1.1	GO:0003700
Solyc08g078190.1.1	GO:0003677
Solyc08g078190.1.1	GO:0006355
Solyc08g078200.1.1	GO:0008553
Solyc08g078210.2.1	GO:0051287
Solyc08g078210.2.1	GO:0047631
Solyc08g078230.2.1	GO:0008270
Solyc08g078250.2.1	GO:0008474
Solyc08g078260.1.1	GO:0008474
Solyc08g078270.2.1	GO:0016311
Solyc08g078270.2.1	GO:0006470
Solyc08g078280.1.1	GO:0008270
Solyc08g078280.1.1	GO:0003723
Solyc08g078300.2.1	GO:0043565
Solyc08g078300.2.1	GO:0042803
Solyc08g078320.2.1	GO:0004842
Solyc08g078330.2.1	GO:0016491
Solyc08g078330.2.1	GO:0055114
Solyc08g078340.2.1	GO:0003700
Solyc08g078370.2.1	GO:0005515
Solyc08g078380.2.1	GO:0005975
Solyc08g078390.2.1	GO:0016401
Solyc08g078400.2.1	GO:0016402
Solyc08g078400.2.1	GO:0016401
Solyc08g078410.1.1	GO:0003677
Solyc08g078410.1.1	GO:0006355
Solyc08g078420.1.1	GO:0003677
Solyc08g078420.1.1	GO:0006355
Solyc08g078430.2.1	GO:0005515
Solyc08g078430.2.1	GO:0043021
Solyc08g078450.2.1	GO:0016020
Solyc08g078460.2.1	GO:0008152
Solyc08g078460.2.1	GO:0016491
Solyc08g078460.2.1	GO:0055114
Solyc08g078490.2.1	GO:0005515
Solyc08g078490.2.1	GO:0008855
Solyc08g078500.2.1	GO:0035091
Solyc08g078530.2.1	GO:0003723
Solyc08g078550.1.1	GO:0004222
Solyc08g078570.1.1	GO:0004519
Solyc08g078570.1.1	GO:0034046
Solyc08g078580.1.1	GO:0016020
Solyc08g078580.1.1	GO:0005743
Solyc08g078580.1.1	GO:0005622
Solyc08g078590.1.1	GO:0005622
Solyc08g078600.2.1	GO:0005634
Solyc08g078610.2.1	GO:0008270
Solyc08g078620.1.1	GO:0003676
Solyc08g078620.1.1	GO:0005622
Solyc08g078640.1.1	GO:0030599
Solyc08g078650.2.1	GO:0016757
Solyc08g078660.2.1	GO:0005515
Solyc08g078670.2.1	GO:0006508
Solyc08g078680.2.1	GO:0005215
Solyc08g078690.2.1	GO:0005515
Solyc08g078750.2.1	GO:0008270
Solyc08g078800.1.1	GO:0003700
Solyc08g078820.2.1	GO:0008017
Solyc08g078850.2.1	GO:0004459
Solyc08g078870.1.1	GO:0008289
Solyc08g078880.2.1	GO:0015385
Solyc08g078890.1.1	GO:0006869
Solyc08g078900.1.1	GO:0006869
Solyc08g078910.1.1	GO:0006869
Solyc08g078920.1.1	GO:0008289
Solyc08g078930.1.1	GO:0008289
Solyc08g078940.1.1	GO:0008289
Solyc08g078950.2.1	GO:0042936
Solyc08g078960.2.1	GO:0008142
Solyc08g078990.1.1	GO:0016020
Solyc08g078990.1.1	GO:0003824
Solyc08g079020.2.1	GO:0016208
Solyc08g079020.2.1	GO:0003999
Solyc08g079040.1.1	GO:0003824
Solyc08g079060.2.1	GO:0008152
Solyc08g079060.2.1	GO:0005992
Solyc08g079070.2.1	GO:0004801
Solyc08g079080.2.1	GO:0004553
Solyc08g079090.2.1	GO:0055114
Solyc08g079100.2.1	GO:0005515
Solyc08g079100.2.1	GO:0003700
Solyc08g079120.1.1	GO:0003700
Solyc08g079140.1.1	GO:0005516
Solyc08g079160.2.1	GO:0004197
Solyc08g079170.2.1	GO:0004860
Solyc08g079180.2.1	GO:0003924
Solyc08g079190.1.1	GO:0008289
Solyc08g079200.1.1	GO:0008289
Solyc08g079230.1.1	GO:0008289
Solyc08g079250.2.1	GO:0008289
Solyc08g079260.2.1	GO:0030544
Solyc08g079270.2.1	GO:0003677
Solyc08g079270.2.1	GO:0045449
Solyc08g079280.2.1	GO:0019825
Solyc08g079300.2.1	GO:0019825
Solyc08g079310.2.1	GO:0019825
Solyc08g079330.1.1	GO:0019825
Solyc08g083410.1.1	GO:0019825
Solyc08g083520.1.1	GO:0019825
Solyc08g079350.1.1	GO:0019825
Solyc08g079370.1.1	GO:0019825
Solyc08g083510.1.1	GO:0019825
Solyc08g083500.1.1	GO:0019825
Solyc08g079420.2.1	GO:0019825
Solyc08g079430.2.1	GO:0055114
Solyc08g079440.1.1	GO:0050378
Solyc08g079440.1.1	GO:0048040
Solyc08g079450.2.1	GO:0042609
Solyc08g079460.2.1	GO:0004702
Solyc08g079470.2.1	GO:0005737
Solyc08g079490.2.1	GO:0006415
Solyc08g079510.2.1	GO:0005515
Solyc08g079520.2.1	GO:0017075
Solyc08g079530.2.1	GO:0003913
Solyc08g079570.2.1	GO:0080065
Solyc08g079610.2.1	GO:0006289
Solyc08g079620.2.1	GO:0005515
Solyc08g079620.2.1	GO:0004176
Solyc08g079630.2.1	GO:0003677
Solyc08g079650.2.1	GO:0008152
Solyc08g079660.2.1	GO:0019538
Solyc08g079690.2.1	GO:0005515
Solyc08g079700.1.1	GO:0005515
Solyc08g079710.2.1	GO:0005515
Solyc08g079710.2.1	GO:0015271
Solyc08g079720.2.1	GO:0003680
Solyc08g079730.1.1	GO:0015299
Solyc08g079730.1.1	GO:0015559
Solyc08g079740.2.1	GO:0004675
Solyc08g079750.2.1	GO:0016847
Solyc08g079770.2.1	GO:0005215
Solyc08g079780.1.1	GO:0009055
Solyc08g079790.1.1	GO:0008514
Solyc08g079800.2.1	GO:0005634
Solyc08g079820.2.1	GO:0080042
Solyc08g079820.2.1	GO:0080041
Solyc08g079830.2.1	GO:0016532
Solyc08g079840.1.1	GO:0004252
Solyc08g079850.1.1	GO:0004252
Solyc08g079860.1.1	GO:0004252
Solyc08g079870.1.1	GO:0004252
Solyc08g079880.1.1	GO:0004252
Solyc08g079890.1.1	GO:0004252
Solyc08g079900.1.1	GO:0004252
Solyc08g079910.1.1	GO:0004252
Solyc08g079920.1.1	GO:0004252
Solyc08g079930.1.1	GO:0004252
Solyc08g079940.1.1	GO:0006508
Solyc08g079940.1.1	GO:0043086
Solyc08g079950.1.1	GO:0006508
Solyc08g079960.1.1	GO:0006508
Solyc08g079970.1.1	GO:0004252
Solyc08g079980.1.1	GO:0004252
Solyc08g079990.1.1	GO:0004252
Solyc08g080010.1.1	GO:0004252
Solyc08g080020.1.1	GO:0009611
Solyc08g080030.2.1	GO:0030267
Solyc08g080040.2.1	GO:0016706
Solyc08g080060.2.1	GO:0005576
Solyc08g080060.2.1	GO:0009664
Solyc08g080080.2.1	GO:0004872
Solyc08g080100.2.1	GO:0005515
Solyc08g080100.2.1	GO:0003700
Solyc08g080120.2.1	GO:0005515
Solyc08g080120.2.1	GO:0003677
Solyc08g080130.2.1	GO:0005515
Solyc08g080130.2.1	GO:0004630
Solyc08g080140.2.1	GO:0044237
Solyc08g080140.2.1	GO:0008152
Solyc08g080150.1.1	GO:0003700
Solyc08g080160.2.1	GO:0008152
Solyc08g080160.2.1	GO:0008299
Solyc08g080170.2.1	GO:0004421
Solyc08g080180.1.1	GO:0030170
Solyc08g080190.2.1	GO:0016614
Solyc08g080190.2.1	GO:0006066
Solyc08g080190.2.1	GO:0050660
Solyc08g080200.2.1	GO:0055085
Solyc08g080210.2.1	GO:0006350
Solyc08g080240.2.1	GO:0008137
Solyc08g080260.2.1	GO:0046907
Solyc08g080270.2.1	GO:0046964
Solyc08g080290.2.1	GO:0016563
Solyc08g080290.2.1	GO:0003677
Solyc08g080300.1.1	GO:0008506
Solyc08g080310.1.1	GO:0015299
Solyc08g080310.1.1	GO:0015559
Solyc08g080320.2.1	GO:0005515
Solyc08g080340.2.1	GO:0008415
Solyc08g080360.2.1	GO:0030246
Solyc08g080360.2.1	GO:0005515
Solyc08g080370.2.1	GO:0003992
Solyc08g080380.2.1	GO:0019825
Solyc08g080390.2.1	GO:0019825
Solyc08g080400.1.1	GO:0003700
Solyc08g080420.2.1	GO:0003923
Solyc08g080420.2.1	GO:0034235
Solyc08g080430.1.1	GO:0020037
Solyc08g080430.1.1	GO:0055114
Solyc08g080460.1.1	GO:0005515
Solyc08g080460.1.1	GO:0004712
Solyc08g080470.2.1	GO:0005516
Solyc08g080480.2.1	GO:0045735
Solyc08g080490.2.1	GO:0045735
Solyc08g080500.2.1	GO:0004252
Solyc08g080510.2.1	GO:0032183
Solyc08g080510.2.1	GO:0019899
Solyc08g080540.2.1	GO:0003677
Solyc08g080540.2.1	GO:0016564
Solyc08g080550.1.1	GO:0004004
Solyc08g080570.2.1	GO:0003978
Solyc08g080570.2.1	GO:0042803
Solyc08g080580.2.1	GO:0003677
Solyc08g080580.2.1	GO:0045449
Solyc08g080610.1.1	GO:0005515
Solyc08g080620.1.1	GO:0005515
Solyc08g080630.2.1	GO:0009611
Solyc08g080640.1.1	GO:0005515
Solyc08g080650.1.1	GO:0005515
Solyc08g080660.1.1	GO:0005515
Solyc08g080670.1.1	GO:0005515
Solyc08g080690.2.1	GO:0005634
Solyc08g080690.2.1	GO:0003677
Solyc08g080700.1.1	GO:0005515
Solyc08g080710.1.1	GO:0005515
Solyc08g080720.2.1	GO:0045454
Solyc08g080730.2.1	GO:0016021
Solyc08g080740.2.1	GO:0008270
Solyc08g080790.1.1	GO:0005515
Solyc08g080810.1.1	GO:0005515
Solyc08g080820.1.1	GO:0005515
Solyc08g080830.2.1	GO:0004675
Solyc08g080850.2.1	GO:0004672
Solyc08g080870.2.1	GO:0004008
Solyc08g080890.2.1	GO:0004008
Solyc08g080900.2.1	GO:0004364
Solyc08g080910.2.1	GO:0004364
Solyc08g080920.2.1	GO:0004633
Solyc08g080930.1.1	GO:0016757
Solyc08g080940.2.1	GO:0055114
Solyc08g080960.2.1	GO:0003677
Solyc08g081000.2.1	GO:0005634
Solyc08g081000.2.1	GO:0008270
Solyc08g081000.2.1	GO:0005622
Solyc08g081010.2.1	GO:0004357
Solyc08g081020.1.1	GO:0005515
Solyc08g081030.1.1	GO:0016787
Solyc08g081030.1.1	GO:0008152
Solyc08g081050.2.1	GO:0005634
Solyc08g081050.2.1	GO:0006350
Solyc08g081050.2.1	GO:0003677
Solyc08g081070.2.1	GO:0016020
Solyc08g081090.1.1	GO:0005351
Solyc08g081140.2.1	GO:0003700
Solyc08g081140.2.1	GO:0042802
Solyc08g081150.2.1	GO:0019899
Solyc08g081170.2.1	GO:0005515
Solyc08g081170.2.1	GO:0008764
Solyc08g081180.2.1	GO:0008233
Solyc08g081190.2.1	GO:0015250
Solyc08g081200.2.1	GO:0046983
Solyc08g081210.2.1	GO:0016301
Solyc08g081220.1.1	GO:0008393
Solyc08g081220.1.1	GO:0019825
Solyc08g081230.1.1	GO:0005515
Solyc08g081230.1.1	GO:0016020
Solyc08g081250.2.1	GO:0004222
Solyc08g081260.1.1	GO:0031224
Solyc08g081260.1.1	GO:0017111
Solyc08g081270.2.1	GO:0016567
Solyc08g081270.2.1	GO:0043687
Solyc08g081280.2.1	GO:0006468
Solyc08g081290.2.1	GO:0005622
Solyc08g081300.2.1	GO:0008270
Solyc08g081320.2.1	GO:0030276
Solyc08g081330.2.1	GO:0005515
Solyc08g081340.2.1	GO:0043140
Solyc08g081370.1.1	GO:0008270
Solyc08g081380.2.1	GO:0005515
Solyc08g081390.2.1	GO:0008152
Solyc08g081400.2.1	GO:0005515
Solyc08g081400.2.1	GO:0003677
Solyc08g081410.2.1	GO:0016020
Solyc08g081410.2.1	GO:0005488
Solyc08g081420.2.1	GO:0016757
Solyc08g081450.2.1	GO:0008565
Solyc08g081480.2.1	GO:0005975
Solyc08g081490.2.1	GO:0008339
Solyc08g081500.1.1	GO:0003677
Solyc08g081500.1.1	GO:0045449
Solyc08g081530.2.1	GO:0005524
Solyc08g081540.2.1	GO:0016847
Solyc08g081550.2.1	GO:0016847
Solyc08g081560.1.1	GO:0006350
Solyc08g081570.2.1	GO:0008685
Solyc08g081570.2.1	GO:0005515
Solyc08g081580.2.1	GO:0005622
Solyc08g081590.1.1	GO:0003918
Solyc08g081610.2.1	GO:0045449
Solyc08g081620.2.1	GO:0005975
Solyc08g081620.2.1	GO:0003824
Solyc08g081630.1.1	GO:0045449
Solyc08g081640.2.1	GO:0000166
Solyc08g081650.1.1	GO:0003700
Solyc08g081650.1.1	GO:0016564
Solyc08g081670.1.1	GO:0003677
Solyc08g081670.1.1	GO:0006355
Solyc08g081690.2.1	GO:0016174
Solyc08g081720.2.1	GO:0005975
Solyc08g081730.2.1	GO:0005783
Solyc08g081740.2.1	GO:0042623
Solyc08g081750.2.1	GO:0004175
Solyc08g081770.2.1	GO:0005515
Solyc08g081810.2.1	GO:0015386
Solyc08g081820.2.1	GO:0015385
Solyc08g081890.2.1	GO:0015431
Solyc08g081900.2.1	GO:0003743
Solyc08g081910.2.1	GO:0005515
Solyc08g081910.2.1	GO:0046961
Solyc08g081920.2.1	GO:0016020
Solyc08g081930.2.1	GO:0047938
Solyc08g081940.2.1	GO:0004675
Solyc08g081950.2.1	GO:0004842
Solyc08g081960.1.1	GO:0003677
Solyc08g081970.2.1	GO:0005160
Solyc08g081980.2.1	GO:0004712
Solyc08g081990.2.1	GO:0042802
Solyc08g082010.2.1	GO:0005515
Solyc08g082020.2.1	GO:0015228
Solyc08g082070.2.1	GO:0005634
Solyc08g082080.2.1	GO:0015171
Solyc08g082110.2.1	GO:0003700
Solyc08g082110.2.1	GO:0019900
Solyc08g082170.2.1	GO:0005975
Solyc08g082180.2.1	GO:0042803
Solyc08g082200.2.1	GO:0003896
Solyc08g082210.2.1	GO:0003677
Solyc08g082210.2.1	GO:0006355
Solyc08g082250.2.1	GO:0030246
Solyc08g082250.2.1	GO:0005576
Solyc08g082250.2.1	GO:0005975
Solyc08g082250.2.1	GO:0003824
Solyc08g082260.1.1	GO:0004722
Solyc08g082260.1.1	GO:0008022
Solyc08g082270.2.1	GO:0005515
Solyc08g082280.2.1	GO:0004467
Solyc08g082290.2.1	GO:0016021
Solyc08g082300.2.1	GO:0016021
Solyc08g082310.2.1	GO:0008270
Solyc08g082320.2.1	GO:0008270
Solyc08g082340.2.1	GO:0004366
Solyc08g082340.2.1	GO:0005515
Solyc08g082430.2.1	GO:0008270
Solyc08g082440.2.1	GO:0003978
Solyc08g082440.2.1	GO:0042803
Solyc08g082450.2.1	GO:0006629
Solyc08g082460.2.1	GO:0004674
Solyc08g082480.2.1	GO:0004428
Solyc08g082490.1.1	GO:0050525
Solyc08g082500.1.1	GO:0050525
Solyc08g082530.2.1	GO:0006508
Solyc08g082530.2.1	GO:0005524
Solyc08g082530.2.1	GO:0017111
Solyc08g082530.2.1	GO:0016021
Solyc08g082580.2.1	GO:0030528
Solyc08g082580.2.1	GO:0005515
Solyc08g082590.2.1	GO:0045454
Solyc08g082620.2.1	GO:0005515
Solyc08g082620.2.1	GO:0004315
Solyc08g082630.2.1	GO:0003700
Solyc08g082640.2.1	GO:0016759
Solyc08g082650.2.1	GO:0016020
Solyc08g082660.2.1	GO:0016759
Solyc08g082670.2.1	GO:0016759
Solyc08g082680.2.1	GO:0008270
Solyc08g082690.2.1	GO:0005840
Solyc08g082700.2.1	GO:0005515
Solyc08g082700.2.1	GO:0004175
Solyc08g082740.2.1	GO:0048500
Solyc08g082750.2.1	GO:0003700
Solyc08g082760.2.1	GO:0005515
Solyc08g082770.2.1	GO:0016021
Solyc08g082810.2.1	GO:0016161
Solyc08g082820.2.1	GO:0042623
Solyc08g082820.2.1	GO:0051787
Solyc08g082830.2.1	GO:0042802
Solyc08g082840.1.1	GO:0005515
Solyc08g082840.1.1	GO:0017176
Solyc08g082850.2.1	GO:0042626
Solyc08g082860.2.1	GO:0004555
Solyc08g082870.2.1	GO:0046983
Solyc08g082880.2.1	GO:0006412
Solyc08g082880.2.1	GO:0005507
Solyc08g082890.2.1	GO:0003677
Solyc08g082890.2.1	GO:0045449
Solyc08g082900.2.1	GO:0004871
Solyc08g082910.1.1	GO:0003700
Solyc08g082920.2.1	GO:0042802
Solyc08g082980.2.1	GO:0004672
Solyc08g082990.2.1	GO:0005427
Solyc08g083020.2.1	GO:0042623
Solyc08g083040.2.1	GO:0006468
Solyc08g083060.2.1	GO:0015198
Solyc08g083070.2.1	GO:0005488
Solyc08g083090.1.1	GO:0005515
Solyc08g083110.2.1	GO:0006520
Solyc08g083110.2.1	GO:0030170
Solyc08g083120.2.1	GO:0005515
Solyc08g083120.2.1	GO:0031386
Solyc08g083130.2.1	GO:0043565
Solyc08g083140.2.1	GO:0042802
Solyc08g083170.1.1	GO:0003700
Solyc08g083210.2.1	GO:0008810
Solyc08g083230.1.1	GO:0005634
Solyc08g083240.2.1	GO:0005516
Solyc08g083250.2.1	GO:0004722
Solyc08g083250.2.1	GO:0005515
Solyc08g083270.1.1	GO:0045454
Solyc08g083280.2.1	GO:0004024
Solyc08g083300.2.1	GO:0004843
Solyc08g083300.2.1	GO:0004197
Solyc08g083310.2.1	GO:0005975
Solyc08g083320.2.1	GO:0004373
Solyc08g083320.2.1	GO:0005515
Solyc08g083340.1.1	GO:0016020
Solyc08g083350.2.1	GO:0003735
Solyc08g083350.2.1	GO:0005515
Solyc08g083360.2.1	GO:0051536
Solyc08g083370.2.1	GO:0004427
Solyc08g083380.2.1	GO:0015450
Solyc08g083400.2.1	GO:0006355
Solyc09g005000.1.1	GO:0016301
Solyc09g005010.2.1	GO:0008320
Solyc09g005030.1.1	GO:0045449
Solyc09g005060.1.1	GO:0008429
Solyc09g005070.1.1	GO:0005634
Solyc09g005070.1.1	GO:0045449
Solyc09g005080.1.1	GO:0004675
Solyc09g005090.1.1	GO:0016301
Solyc09g005100.2.1	GO:0003700
Solyc09g005100.2.1	GO:0047627
Solyc09g005110.2.1	GO:0005515
Solyc09g005110.2.1	GO:0004737
Solyc09g005120.2.1	GO:0016491
Solyc09g005130.2.1	GO:0006886
Solyc09g005130.2.1	GO:0005488
Solyc09g005150.1.1	GO:0043008
Solyc09g005160.1.1	GO:0043008
Solyc09g005170.1.1	GO:0016301
Solyc09g005170.1.1	GO:0048602
Solyc09g005180.2.1	GO:0016020
Solyc09g005180.2.1	GO:0050660
Solyc09g005190.1.1	GO:0006468
Solyc09g005210.2.1	GO:0005515
Solyc09g005240.1.1	GO:0005515
Solyc09g005240.1.1	GO:0046790
Solyc09g005250.2.1	GO:0005347
Solyc09g005250.2.1	GO:0015228
Solyc09g005260.2.1	GO:0015369
Solyc09g005270.2.1	GO:0003723
Solyc09g005290.1.1	GO:0005515
Solyc09g005300.2.1	GO:0004482
Solyc09g005320.2.1	GO:0008270
Solyc09g005330.2.1	GO:0005488
Solyc09g005350.2.1	GO:0051082
Solyc09g005360.2.1	GO:0003677
Solyc09g005360.2.1	GO:0035064
Solyc09g005370.1.1	GO:0045449
Solyc09g005380.1.1	GO:0042936
Solyc09g005390.2.1	GO:0016291
Solyc09g005390.2.1	GO:0042802
Solyc09g005400.2.1	GO:0009607
Solyc09g005410.1.1	GO:0009607
Solyc09g005420.2.1	GO:0009607
Solyc09g005460.1.1	GO:0016765
Solyc09g005460.1.1	GO:0003824
Solyc09g005470.2.1	GO:0008152
Solyc09g005490.1.1	GO:0016020
Solyc09g005500.2.1	GO:0009607
Solyc09g005530.2.1	GO:0044237
Solyc09g005530.2.1	GO:0008152
Solyc09g005540.1.1	GO:0016020
Solyc09g005550.2.1	GO:0004683
Solyc09g005580.2.1	GO:0045454
Solyc09g005590.2.1	GO:0045454
Solyc09g005600.2.1	GO:0000166
Solyc09g005620.2.1	GO:0045454
Solyc09g005640.2.1	GO:0008379
Solyc09g005640.2.1	GO:0016531
Solyc09g005650.1.1	GO:0046983
Solyc09g005660.2.1	GO:0046983
Solyc09g005670.1.1	GO:0046983
Solyc09g005690.2.1	GO:0004437
Solyc09g005700.2.1	GO:0008837
Solyc09g005710.1.1	GO:0004519
Solyc09g005720.2.1	GO:0003735
Solyc09g005720.2.1	GO:0019843
Solyc09g005740.1.1	GO:0005488
Solyc09g005760.2.1	GO:0032040
Solyc09g005810.2.1	GO:0044237
Solyc09g005810.2.1	GO:0008152
Solyc09g005830.1.1	GO:0005515
Solyc09g005840.1.1	GO:0005515
Solyc09g005850.2.1	GO:0030570
Solyc09g005860.2.1	GO:0030506
Solyc09g005870.1.1	GO:0005515
Solyc09g005870.1.1	GO:0003824
Solyc09g005910.2.1	GO:0008195
Solyc09g005920.2.1	GO:0016021
Solyc09g005940.2.1	GO:0016628
Solyc09g005940.2.1	GO:0080019
Solyc09g005950.2.1	GO:0005576
Solyc09g005970.1.1	GO:0008559
Solyc09g005980.2.1	GO:0003676
Solyc09g005980.2.1	GO:0008270
Solyc09g005980.2.1	GO:0000166
Solyc09g005990.2.1	GO:0034046
Solyc09g006010.2.1	GO:0005576
Solyc09g007010.1.1	GO:0005515
Solyc09g007020.1.1	GO:0005515
Solyc09g007030.2.1	GO:0007018
Solyc09g007040.1.1	GO:0004519
Solyc09g007040.1.1	GO:0008116
Solyc09g007050.1.1	GO:0034046
Solyc09g007060.2.1	GO:0006508
Solyc09g007060.2.1	GO:0008270
Solyc09g007070.1.1	GO:0003824
Solyc09g007080.2.1	GO:0004722
Solyc09g007110.2.1	GO:0004675
Solyc09g007130.2.1	GO:0003864
Solyc09g007150.2.1	GO:0045174
Solyc09g007160.2.1	GO:0005622
Solyc09g007170.2.1	GO:0005515
Solyc09g007170.2.1	GO:0004674
Solyc09g007180.2.1	GO:0004017
Solyc09g007210.2.1	GO:0042802
Solyc09g007210.2.1	GO:0003918
Solyc09g007230.2.1	GO:0008270
Solyc09g007250.2.1	GO:0003735
Solyc09g007250.2.1	GO:0005515
Solyc09g007260.2.1	GO:0003677
Solyc09g007270.2.1	GO:0004130
Solyc09g007270.2.1	GO:0005247
Solyc09g007280.2.1	GO:0001653
Solyc09g007280.2.1	GO:0004675
Solyc09g007290.2.1	GO:0003700
Solyc09g007300.1.1	GO:0004252
Solyc09g007310.2.1	GO:0004842
Solyc09g007320.2.1	GO:0003729
Solyc09g007320.2.1	GO:0008270
Solyc09g007330.2.1	GO:0043140
Solyc09g007350.2.1	GO:0003735
Solyc09g007350.2.1	GO:0005515
Solyc09g007370.2.1	GO:0005655
Solyc09g007370.2.1	GO:0030677
Solyc09g007380.2.1	GO:0016787
Solyc09g007390.2.1	GO:0001671
Solyc09g007410.2.1	GO:0005516
Solyc09g007420.2.1	GO:0015018
Solyc09g007430.1.1	GO:0003697
Solyc09g007440.2.1	GO:0008026
Solyc09g007440.2.1	GO:0005524
Solyc09g007450.2.1	GO:0047874
Solyc09g007470.1.1	GO:0003677
Solyc09g007500.2.1	GO:0005634
Solyc09g007510.1.1	GO:0006468
Solyc09g007510.1.1	GO:0005488
Solyc09g007520.2.1	GO:0004601
Solyc09g007520.2.1	GO:0005515
Solyc09g007530.2.1	GO:0008270
Solyc09g007540.2.1	GO:0042802
Solyc09g007540.2.1	GO:0004832
Solyc09g007550.2.1	GO:0003700
Solyc09g007550.2.1	GO:0042803
Solyc09g007560.2.1	GO:0005840
