"gene" "PI1" "PI2" "PI3" "PI4" "PI5" "PI6" "PI7" "PI8" "PI9" "PI10" "PI11" "PI12" "salinas1" "salinas2" "salinas3" "salinas4" "salinas5" "salinas6" "salinas7" "salinas8" "salinas9" "salinas10" "salinas11" "salinas12" "PI1" "PI2" "PI3" "PI4" "PI5" "PI6" "PI7" "PI8" "PI9" "PI10" "PI11" "PI12" "salinas1" "salinas2" "salinas3" "salinas4" "salinas5" "salinas6" "salinas7" "salinas8" "salinas9" "salinas10" "salinas11" "salinas12" "PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC20" "PC21" "PC22" "PC23" "PC24"
"21" "gene21" 25.41247089 6.492812827 0 62.03297768 52.93991528 52.53969238 29.17228481 33.9222706 41.59724058 516.4681 422.2941642 887.2929916 14.61572567 10.8163829 25.7328038 369.7945826 91.36111091 96.6287804 20.80522745 23.2798627 33.51635081 19.47132483 48.78210946 29.85114237 -0.448766986880518 -0.537174541210677 -0.567514080162553 -0.277647116063913 -0.320137070453081 -0.322007227284568 -0.431198172883095 -0.409002495487733 -0.373138986579179 1.84583194641485 1.40577709352058 3.57861811210225 -0.499217890192175 -0.516971414132154 -0.447270139049005 1.16045766982077 -0.140602962131553 -0.115988258468317 -0.470295659511797 -0.458732213196689 -0.410899272679404 -0.476528703891146 -0.33956561629159 -0.428026015309301 -3.33608073438666 -1.93688637213501 -1.64326063046921 0.0154723934675224 2.09703220746883 0.20630522957302 0.835956821765363 0.710489924229586 -0.253424153813749 0.4646450533011 -0.374551016638231 0.308129136146742 0.185867915358759 0.200899966769696 -0.162227707622614 0.0149933428575085 0.13351834970774 0.262179319657919 0.162546457093005 0.282151272689402 -0.14624431255478 0.221785638138175 0.15523167309956 1.346145417358e-15
"22" "gene22" 31.48236509 25.07918708 18.82003835 113.5104493 91.02920343 99.78905828 89.74411369 67.95455951 73.6620611 252.9374772 67.76204138 326.8092359 17.6255341 5.729910994 24.71040136 233.463947 232.6129 129.1842295 20.41833838 16.57186898 23.01668099 9.68176095 32.54820465 19.12798915 -0.58894834426966 -0.660343593743814 -0.730132920914837 0.325662420402788 0.0749971796626736 0.172669307689789 0.060668466258066 -0.182284432159279 -0.118645954632057 1.88026974582999 -0.184431003736421 2.70393771714742 -0.743451608727904 -0.876087462045902 -0.664455543847464 1.66314044775329 1.65365129833649 0.500424615961687 -0.712311921842472 -0.755199944318002 -0.683340476948927 -0.832024449421168 -0.577064264025946 -0.726699278408346 -4.03179044642317 -1.61499996334733 -1.41701669294393 -0.964268025432169 0.239785457448704 0.339729886480916 -0.656298408645464 0.148649863550022 -0.121363346526562 0.105667091258068 0.403673115446278 0.166645236802445 0.0473699894207605 -0.786026558397 -0.465152315511155 0.416936119967316 0.0144620511939608 -0.259647954556539 -0.126613266129368 -0.0104100549813594 0.120595640572074 -0.154690115241481 -0.110700582620146 -7.21644966006352e-16
"23" "gene23" 69.29913445 79.07654768 42.19040078 138.7067175 171.5681489 158.4813517 219.3423293 193.1123202 198.655999 288.9389441 241.1743566 748.8992956 49.08565263 20.69233705 50.08126337 140.6314794 214.3587934 328.4354399 25.63627655 33.81748732 47.07727531 16.57008449 55.19203982 30.19311292 -0.501154016285991 -0.439195412186521 -0.672939667315235 -0.0613242925609966 0.146915695906227 0.0639858178729502 0.449656457695656 0.283439206657736 0.318569009596813 0.890684058925157 0.588004086495785 3.80541218278102 -0.62924506532895 -0.809170998467865 -0.622935968001697 -0.049127246395255 0.418076230842178 1.14096986448771 -0.777841690504042 -0.725998080417333 -0.641971975026336 -0.835293348864123 -0.590549429020728 -0.748965420886163 -3.8337894190603 -1.19942396406879 -0.0923671065544633 -1.04632609540808 0.922823570644043 1.76858608170311 -0.0813444861954302 0.0499848445263818 -0.16499650606113 -0.115675658411115 -0.577667316512046 0.290704090355794 -0.199459265478791 -0.356398244273728 -0.480010949061521 0.304876055958713 -0.0177980040407769 -0.151141861469085 0.177630185975246 0.390810332000538 0.0587392397954861 0.541406905920863 0.460409783139069 -4.71844785465692e-16
"24" "gene24" 46.87316291 71.73888692 25.42890317 106.9033214 136.5820297 92.65036655 196.0844117 165.7372603 182.0552388 227.1349395 170.1400836 569.1037595 42.36910316 15.88173514 42.74504068 93.5342294 215.7634113 237.7448912 21.14082188 23.26220582 44.04806927 20.99370308 32.60893072 16.29118777 -0.569100291550801 -0.365957550673514 -0.744291076179318 -0.0786785798784477 0.16378426364603 -0.195119360475257 0.649894258406136 0.401970509604985 0.535281684326201 0.903564303181092 0.437939765613806 3.69730895189649 -0.605896607729735 -0.822287513381398 -0.602825352769264 -0.187898564417342 0.810663593530235 0.990243245971853 -0.779322937146041 -0.761992102626549 -0.592180144968051 -0.780524837249756 -0.685633203378396 -0.818942453752965 -3.88204796995566 -0.882031996555993 0.112460315799181 -1.43008654610059 0.947721689207581 1.69193300041834 -0.355586410588108 -0.141682752952581 -0.317147495685217 -0.138424868607075 -0.600379667489085 0.327843771248452 -0.25964479486473 -0.436504850210878 -0.336542327301563 0.335147062404745 -0.150192973655231 -0.328109259272447 0.206430459828941 0.210919193301264 0.123997549940912 0.480900845452969 0.485090091912537 -8.04911692853238e-16
"25" "gene25" 530.580448 352.2302702 266.0606916 1615.704031 1329.750499 1382.46469 722.1012506 533.0457704 664.7505715 1143.474284 982.3181667 823.6462849 300.2886515 205.4835755 252.2832163 1471.056191 1064.816781 522.0247828 287.906519 276.2981884 355.1426236 376.6855699 370.6626114 366.3432253 -0.325986886202792 -0.729130431617992 -0.92390853530283 2.12683134958741 1.48046069755614 1.59961609238432 0.106927598847576 -0.320414260342884 -0.0227081345704779 1.05940110194511 0.695123088348029 0.336460451867306 -0.846539500538598 -1.06083732145166 -0.955051202542226 1.79986872037353 0.881603327790454 -0.345326150366472 -0.874528128626474 -0.900767651413402 -0.722547334871688 -0.673851561998333 -0.6874658845268 -0.697229444327249 -3.68243916919778 -3.46999204468876 0.143142764894521 -0.342574867099126 -0.239946775540998 -0.721521838057132 -0.7724429005543 -1.01150602124055 0.681497516255565 -0.0959801870748625 0.158873696709422 -0.164747161125734 0.182715575687269 0.200238216890649 -0.0179358298653009 -0.368280937928465 0.0872178390422424 -0.0350243950822775 -0.187589104329254 -0.260904733657232 0.0497016532096047 -0.138711801810699 -0.208611809439491 -7.7715611723761e-16
"26" "gene26" 82.66270357 61.44317963 50.94680436 252.4696059 250.1250806 250.7378406 114.1693124 109.3399293 108.1763629 157.5949658 143.6592068 166.4087495 79.12068929 33.51106854 51.12892564 154.557421 166.5072414 288.2356836 46.01081659 38.49230609 62.29557308 69.67106235 65.94956242 80.05382555 -0.491624699749279 -0.770009513629598 -0.907714369036308 1.73611910046015 1.70536062344984 1.71339959166777 -0.0782807689457319 -0.141638783915895 -0.156903933907822 0.491432409991413 0.308605326477871 0.607062880394223 -0.538093366477493 -1.13645861819297 -0.905325069503491 0.451582018145104 0.608355022919557 2.20534418354387 -0.972470960209248 -1.07110838261882 -0.758826727785673 -0.662065640519488 -0.710889029220294 -0.5258512933377 -3.60218272993056 -2.97885986664579 -0.202536508520888 -0.133011883900407 -1.5568224942127 1.67348939008751 -0.674872732006549 -0.614116264867717 1.08864641751914 -0.820845456996518 -0.62032746813271 -0.263761714203093 -0.256848211199569 0.371361924688225 -0.521043353439462 0.107051051506628 0.364075330197161 -0.0301588803787536 -0.0641361686902596 -0.193640637129901 -0.221797749195132 -0.0125227288286711 -0.19239613008576 -1.47104550762833e-15
"27" "gene27" 454.168883 551.8423368 668.044629 199.7216441 385.6349419 195.2822042 901.2797876 1033.219748 852.032069 128.9684787 418.9486306 48.25484622 438.3626697 578.0973502 495.082344 7.794422673 101.4077617 248.7780392 181.6801111 183.0278801 206.8310846 156.3424123 267.1251975 169.575716 0.303629546523748 0.65449943600002 1.07193000525776 -0.61041486490041 0.0574367950278409 -0.626362553104813 1.90977479456491 2.38373939315323 1.73286345468824 -0.8645796799875 0.177108720381789 -1.15452523024392 0.246849284355837 0.748814659752824 0.450601942611597 -1.29987019129309 -0.963585349915769 -0.434190811616842 -0.675225009759775 -0.670383453106748 -0.584875800749152 -0.76624498736539 -0.368282776685403 -0.718707323588982 -1.23241771606163 2.84011868849089 4.72774049717521 -1.50892880344958 1.41449737198113 0.73489410692545 -0.315203716217517 -1.28377207491686 0.52700455378892 0.0520460159557257 -0.281131672005825 0.385326180962206 0.0952733747706024 0.187292019729219 -0.485530577721779 0.314179110754533 0.237910145286632 -0.0953817698416395 -0.192504778983217 0.150343782172926 0.181703130240429 0.0213762925031101 0.0167560341905536 2.13717932240343e-15
"28" "gene28" 101.5439561 51.66721793 37.88832231 390.9464248 304.521872 579.2867186 121.6916266 101.4673246 113.2407618 232.900759 224.9826472 381.6653802 22.04142115 18.31592728 32.09993557 148.6220945 167.7732253 272.9874544 35.18402523 31.63071854 40.83058637 23.50262884 49.38145252 35.68367322 -0.305211891177388 -0.642625040884294 -0.735838445393238 1.65257849527886 1.06792156617361 2.92668931485939 -0.168914105634731 -0.305730298690197 -0.226083700410483 0.583409021658827 0.529843469054659 1.5897927838239 -0.843041783656158 -0.868244526798783 -0.774996535383169 0.0132688985194027 0.14282515261229 0.854593117742938 -0.754132853347421 -0.778170760518918 -0.715934205056383 -0.83315680105408 -0.658088107130737 -0.750752764587888 -3.27377065117048 -3.42335094475594 0.0989796820724155 0.116316502392329 -0.845999464447605 0.968580118559507 0.335735178670617 -0.740150667021037 0.515062474645177 -0.433506677895397 0.142380001881932 -0.0895326870326451 -0.354243690458828 -0.102125300819413 -0.286142037420987 -0.345031973954221 0.20076535618297 -0.266868027431121 0.191413022293027 0.649960660145806 -0.324499550543113 0.0851617573029716 0.033874591150388 -1.19348975147204e-15
"29" "gene29" 174.4407524 141.4035128 98.74638771 808.0722556 550.9658972 593.2308396 265.5370134 211.7999001 277.0672521 453.6185134 346.8783946 419.5448612 57.13804228 31.81844146 76.23708181 571.8188638 437.6852565 323.2975619 48.99458914 60.08096226 79.28253093 43.47175784 98.99551584 56.74638395 -0.387382656276207 -0.537926259484568 -0.732305614155543 2.49993997578951 1.32836153673263 1.52095379914096 0.0277234341778285 -0.217145046365501 0.0802642548022759 0.884770422656651 0.398378633100465 0.729504109890723 -0.921905905233443 -1.03728188656211 -0.834875685291426 1.42338402552276 0.812165994029676 0.290925844541474 -0.959013871670628 -0.908495651135123 -0.820998227929264 -0.98418022739164 -0.731170390789279 -0.923690608100228 -3.93399367048662 -3.13146082976102 0.2643033787151 -0.239960344676244 -0.689900383745114 -0.0861440654399254 -0.52226894670509 -0.94572337985417 0.688974688032012 -0.434642110228144 0.375794076448068 -0.485319417903043 0.0439774284264348 0.0605922915269147 -0.14401126738868 -0.259316465847514 0.0350880446513665 -0.0948319924667428 -0.218831929921835 -0.338373837740352 0.39756103464311 -0.00528207027933331 -0.0631381388231105 -1.77635683940025e-15
"30" "gene30" 71.36630509 45.93776721 52.90607558 114.6255072 131.9049351 149.5156806 104.950787 104.9930545 92.94454057 67.29011865 100.8963302 118.8263431 24.00859002 12.70810292 20.28556765 27.62868014 122.6317545 123.963143 12.79922427 18.04246596 17.11993412 9.297432729 35.04830274 14.93053084 0.104472649518116 -0.435072085270261 -0.287217965259202 1.02234983300944 1.38898610551542 1.76265230115211 0.817070852004148 0.817967687173566 0.562321362416969 0.017983802141344 0.731043065853396 1.11148350252087 -0.900367107223205 -1.14014173933622 -0.979362491335036 -0.823555747760747 1.19222702360977 1.22047653046395 -1.13820831930038 -1.02695680100969 -1.04653115480445 -1.21250961012525 -0.666125606600509 -1.09298608735413 -3.99073050116217 -1.90353993197981 2.22820210688681 -1.1369540436157 -0.718117132110989 1.74006607829561 -0.515703310880728 -0.715360682175958 0.971796801313808 0.0321743000988182 -0.396722261368951 0.452594494010906 -0.555723975729708 -0.0693328240156376 0.113240033192147 0.0908231108232053 0.330796585703908 -0.279979394396878 -0.0722609813008772 0.423996082294476 0.1323912446841 0.143822866238491 0.148481714263652 -2.44249065417534e-15
"31" "gene31" 117.1188611 100.1535358 68.72645987 200.4192833 347.2928537 191.1558136 188.1651652 152.6670092 207.4880049 119.864497 139.1234144 131.6901677 48.08151378 21.16736024 67.16626944 163.5152469 335.459549 375.4950194 18.75815794 28.94953328 36.66906101 10.30416861 35.52564905 17.92792168 -0.121345093139356 -0.279687312164542 -0.573005173875642 0.656121502027132 2.02693441849316 0.569662897654213 0.541750323294078 0.210435910340133 0.722095896506634 -0.095719290311914 0.0840296778460246 0.0146530666566332 -0.765690343051027 -1.01688781314659 -0.587566876078196 0.311685606385199 1.91649081122563 2.29015327338031 -1.03937358524449 -0.944254572922681 -0.872206019241564 -1.11827707848475 -0.88287780913093 -1.04712241701747 -3.98066635067171 -1.20711447151443 1.02532020254456 -0.816735091651796 -1.71094848698316 1.86587084622168 -1.6403108153053 -0.39196364054219 1.07351428528292 -0.112516784771205 -1.07248035583052 -0.392781619597999 -0.0591901146463286 0.114283344072506 0.147826704001198 0.317886810917101 -0.346435221862342 -0.36913426093439 -0.0515071601797628 -0.061222226703332 0.274212385368904 -0.286214907638383 -0.098001382013858 -3.33066907387547e-15
"32" "gene32" 152.332071 164.0506266 65.55703679 820.4383704 1483.519057 715.997553 467.6614572 261.7705795 273.160546 471.6624285 373.6023131 438.4790231 49.7453534 35.84028914 65.97510173 847.487509 1467.977529 345.7199323 49.34239592 72.81080458 92.82386427 48.33836984 96.35028101 54.66545001 -0.520479774657552 -0.492646898801898 -0.726580154002683 1.06634716240799 2.64123770885206 0.818288578724075 0.228462668363667 -0.260551117502196 -0.233498677387943 0.237965421202501 0.00506171604627485 0.159151134314959 -0.764134664633905 -0.797160742294317 -0.725587203167119 1.13059188183878 2.60432484738719 -0.061162046493748 -0.765091733567891 -0.709351646900254 -0.661818399215398 -0.767476407429956 -0.653442766356711 -0.752448886725922 -3.25051197638121 -2.47949652340316 -0.151872976011133 -1.14372939503964 -1.47220810506128 -0.776484339582477 -1.08925345350241 -0.744870291798564 1.11125682679214 0.13942437498805 -0.775016032386572 0.00551730066413564 0.172147389492667 -0.444277919141654 0.794693009790604 0.500350513378408 -0.428057260919494 -0.190123990501123 -0.0500753106819379 -0.027666229908993 0.185075897442016 -0.148270306239691 -0.141112084029312 -1.74860126378462e-15
"33" "gene33" 45.02680172 2.499655603 0 447.4476464 447.1892671 527.2407812 42.89606812 23.81913952 48.32813359 246.0865277 287.2051321 447.5712229 38.13323028 18.28404005 30.74051805 147.898715 194.6568401 200.4288844 34.90279621 39.92253378 43.15423708 22.10025336 59.25358072 31.32737166 -0.580644906302067 -0.833317532400491 -0.848169094360798 1.81031571311733 1.80878056716418 2.28440209688438 -0.593304539110414 -0.706649028157312 -0.5610302302803 0.613940049533663 0.858243904926796 1.81104993588161 -0.621602669942022 -0.739535507653331 -0.665526050269613 0.0305627305498304 0.308373478253233 0.342667752014868 -0.640796110707106 -0.610971624703569 -0.591770642880443 -0.716861692764915 -0.49611730595564 -0.662039292837875 -3.01511096433091 -3.97384425825884 -0.741762892099843 0.395560569208186 -0.657967220421476 0.341295596795819 0.755333149785038 -0.762799200590952 0.778253461662915 -0.467630237477197 -0.433791590249903 -0.0236962240248696 -0.0312120333505167 -0.0545303729110665 0.402318664353798 -0.134119726215866 -0.0445188989835966 -0.0863770980840809 0.229181924392267 0.337965995742434 -0.182972185715632 0.209842514152702 0.0970238993149993 -6.10622663543836e-16
"34" "gene34" 69.3123528 68.9603571 17.4288526 512.5848735 518.7182198 405.1588235 185.8839687 130.0964647 161.8587141 513.9016127 339.9650409 739.5357453 34.25956654 19.64433173 46.32148344 431.2303938 455.9431405 229.7773139 31.40810186 43.03898439 58.60668776 23.3307399 70.40929564 39.54733897 -0.672928698131005 -0.674560663988323 -0.913477377801244 1.38222600765123 1.41066218386791 0.884164111478526 -0.132465001894658 -0.391113905256389 -0.243853849032834 1.38833083625395 0.581904659693532 2.43444361731628 -0.835444746992452 -0.903205700341085 -0.779521800903569 1.00504033972873 1.1196166224929 0.0710387361621289 -0.84866505906192 -0.794740527655861 -0.722563622151875 -0.886114320333938 -0.667842916508358 -0.810928924591688 -4.0493459594512 -3.05179319818825 -0.773337739476005 -0.568724491760482 -0.00236723725996815 -0.0520225871664615 0.0111616194360844 -0.518905394978489 0.390805183866656 -0.222306557416937 -0.26778711505517 0.0177195267382121 0.0980577021848542 -0.320335538726205 0.140241415262634 0.226694424332194 -0.203893292198598 -0.113642260767224 -0.0012941353253269 -0.0315321579547489 0.161892818052435 0.0992539890300779 0.0256025241005944 -4.71844785465692e-16
"35" "gene35" 89.85365468 57.45285617 17.22484239 666.8318774 961.2023043 415.0722175 216.9088576 131.3456592 135.5487806 463.8262672 349.1792641 571.6430676 36.9249552 32.13775077 52.0463271 618.052738 916.7366303 295.5716142 57.43275913 61.0875462 93.48709295 49.7954469 78.53740104 68.41102042 -0.617699183622362 -0.729931558274955 -0.869276442404685 1.38088230314911 2.40054519905854 0.508817854997138 -0.177595612370014 -0.473975991277626 -0.459416896521689 0.677695877249361 0.280572781633522 1.05115999211067 -0.801037678446201 -0.817619964866102 -0.74865910895452 1.21191737326683 2.24652158195516 0.0948824861932729 -0.730001171945803 -0.717341439760836 -0.605113401050681 -0.756455880686134 -0.656897292205898 -0.691973827226102 -3.49689889065181 -3.00400407148953 -0.942376103802889 -0.744567190585814 -1.05741014403646 -0.582307691094681 -0.602587217440997 -0.575817905313205 0.976629365735107 0.0671655579278778 -0.780713119577769 -0.0855321377738127 0.153615904628927 -0.299934728969396 0.693960067921407 0.587604278278961 -0.311461710436624 -0.146993270262542 -0.0464770283050723 -0.277460861844014 0.327994510467579 0.00497245640852906 -0.10001893925963 -1.80411241501588e-15
"36" "gene36" 79.85049069 47.5437316 17.46534944 385.4700468 177.6955713 366.0443159 140.1077274 107.6639517 154.3907091 340.5655809 218.5628945 509.897866 33.60138567 29.37209556 41.4459754 466.8521286 367.1848859 244.1053513 41.16609774 49.54916797 66.68568161 34.2369981 68.8869798 34.40926731 -0.562756636279421 -0.769912043926489 -0.962778790490609 1.39691822787245 0.0646395535878184 1.27235775456031 -0.176378900290121 -0.384412877391337 -0.0847944461442715 1.10898458176532 0.326686482323575 2.19476661424898 -0.859312294401617 -0.886431087541903 -0.809011700064218 1.9187513923654 1.27967124715305 0.490468248113553 -0.81080631433014 -0.757052908549268 -0.647171212930886 -0.855236659588623 -0.63305618447409 -0.854132045587474 -4.00055599649421 -2.60471338793902 -1.18701380031319 -0.294677040022884 -0.0102924117119246 0.293821888126215 -0.630936242750278 -0.405240178261508 0.227157865986775 0.0488786265942768 0.72812782539442 -0.215999192239952 -0.137012750612752 -0.143012333586421 -0.327055340053696 -0.244076124136328 0.115818676156494 -0.313746515900486 -0.0999897422304498 0.160647292930746 0.159604126354591 0.223900040122228 0.152061797115345 -1.38777878078145e-15
"37" "gene37" 72.87510687 72.07514185 17.16919222 537.312083 632.9304273 437.8466656 227.9189901 152.4379814 186.3006771 632.8098553 341.4092014 843.7058888 47.54718384 24.48149803 61.03384372 546.0056781 596.1340477 185.4408289 35.81150752 43.56634295 66.13161598 34.88676218 75.75189381 33.46409524 -0.680873957362624 -0.684019306293026 -0.899901708177818 1.145226321509 1.52118408147556 0.754142416076414 -0.0712634117879885 -0.368044025995588 -0.234900712178545 1.52071000948271 0.374963992909695 2.34992328357713 -0.780459756266318 -0.871150759469768 -0.727432123597766 1.17940830367759 1.37650593890187 -0.238281513274296 -0.826602770070414 -0.79611185769878 -0.707388406529458 -0.830238737510669 -0.669562839378086 -0.835832462018832 -3.99692468037278 -2.86538884840805 -0.823894503211428 -0.736444604203433 0.0106067623526723 -0.391275881632423 -0.150609826326291 -0.560541782831879 0.311256869000307 -0.142580415978346 -0.231932233324303 0.125059502730157 0.218586401757535 -0.525566916863342 0.216893474177352 0.408736537904045 -0.288599770591539 -0.153643578892522 -0.00660726210246428 -0.0472022452982335 0.083749783120094 -0.0416835662108239 -0.0167951726633296 -9.43689570931383e-16
"38" "gene38" 197.6553672 62.57031626 77.04245279 383.4709484 360.2655158 357.4457789 193.5100072 135.8269799 194.4989351 273.4271041 385.1393913 264.8482364 98.5424224 68.96218255 81.19471036 183.817952 114.6537555 205.8973993 108.0193966 146.4706105 156.8914166 113.4657623 130.8771871 118.0554199 0.134727020743086 -1.18416641977535 -1.04286872764077 1.94892444292604 1.72235982583805 1.69482952196268 0.0942540885085937 -0.468930111414513 0.103909416847146 0.874519070852957 1.96521416840919 0.790759896481908 -0.832955279093682 -1.12175988060696 -1.00232845146433 -0.000373614108924615 -0.675653405972017 0.215197524307989 -0.740427504766572 -0.365011768977966 -0.263268957952125 -0.687252294434934 -0.517257066991152 -0.642441493678348 -2.96155488798823 -4.30618061192893 0.729649034027425 0.438650127978315 0.864864836479377 0.74557284162122 0.00145692590787523 -1.01170975920472 0.52016060445351 0.182773905069663 -1.18716949348802 -0.246337009671695 -0.114508831930115 0.443110875278719 0.434987106599865 -0.882399670388235 0.266653472657487 0.251207252260359 -0.231287942755087 -0.0803235508448549 -0.0474320673644078 0.0185325597616298 -0.0868405022786707 -5.55111512312578e-17
