gene	PI1	PI2	PI3	PI4	PI5	PI6	PI7	PI8	PI9	PI10	PI11	PI12	salinas1	salinas2	salinas3	salinas4	salinas5	salinas6	salinas7	salinas8	salinas9	salinas10	salinas11	salinas12
gene1823	3587.804007	2977.467654	3966.809704	1770.546903	1535.321062	1957.00824	2651.245003	3008.859415	3441.236634	837.7918481	1611.015418	118.1502136	5529.175414	4346.284259	4784.612146	1424.525906	1646.462956	3022.290198	3308.264045	3457.222294	4099.179589	2812.275249	3535.419272	2801.632354
gene1824	121.7114179	129.8289463	168.4309693	96.38848686	80.39028055	100.9773088	157.6114038	206.8938052	132.4488044	57.74268386	74.78316937	13.24718234	182.4790604	290.1816175	250.0219832	37.70873712	68.60856718	132.798064	198.4630818	186.1052217	212.9268437	189.1864009	216.7371125	178.2354109
gene1825	1080.784644	990.1270993	1258.591877	499.1850762	591.234624	550.2742729	844.7743935	1107.7048	1091.750265	223.533029	683.2119181	0	1157.918373	1489.994768	1228.805333	238.1017014	325.6690462	847.3079245	1182.610669	1029.013752	1139.561802	959.3788247	1490.94901	1085.873584
gene1826	306.8708699	175.9309189	204.4427521	195.029438	151.8985591	147.7558034	136.4548509	144.7635264	163.8176254	125.9094823	141.9923155	100.8333878	225.8609929	201.2549787	243.1192425	171.2693101	73.9553898	161.4493388	148.4269047	168.8328642	219.9164889	195.1044754	163.4278005	175.4472309
gene1827	96.29537813	111.1029684	153.7997824	106.7551232	108.2740475	107.9445354	99.61155046	137.3616144	125.3430948	88.10428783	104.3748937	50.17695132	113.6504129	122.7070635	114.4047093	63.97164096	66.49141201	135.6917249	97.07090479	112.3004401	91.21286361	115.7140255	138.6212532	113.5764541
gene1828	282.9507425	262.7825398	421.7894656	152.7841555	166.8816955	164.0199557	354.2996094	378.3648917	351.9255785	78.21509292	209.7885295	0	330.4260239	321.7185706	330.8940678	120.8491905	161.9696922	148.4078255	252.7023391	228.6585873	279.632366	264.3131351	386.5684318	252.1348394
gene1829	124.7502468	102.7152705	84.50987292	55.96067098	53.5094315	60.36116794	112.7446167	106.0578988	122.0416504	37.02711559	45.15533839	9.589443755	142.6473736	124.1173719	120.7970556	21.18677508	71.64334626	127.0061095	98.48753616	108.4444704	101.4382712	85.74366415	82.57797376	98.48592176
gene1830	136.925939	137.1640156	187.7872896	148.6452163	137.5928964	114.5914627	116.0071884	141.596467	148.8588515	107.8218478	124.3549012	56.49939653	200.6450506	167.7369094	205.0731473	135.8977903	86.6730139	117.3315305	140.2678493	151.6440101	184.7731687	192.2259275	174.836992	184.0767055
gene1831	736.1382106	351.7362394	601.9320831	374.4164631	339.0601041	477.0115997	355.6968733	363.5438494	529.0982127	231.6492924	409.0622802	180.1235956	741.0936604	591.8634446	744.3675461	418.0052834	279.8238185	603.247634	397.0313232	375.116306	488.0254733	359.5571395	689.5817629	414.4888806
gene1832	618.9399115	785.8026014	859.8497225	415.3537028	418.4538489	341.4067622	817.5310954	934.5670492	731.212639	201.9392082	454.79531	0	817.6027843	1271.253652	868.5355288	331.0603469	421.0015893	434.2433906	877.4183904	737.1479833	805.7549645	970.6139626	854.923179	772.6903858
gene1833	609.6987481	858.8445646	1009.441268	493.3754289	515.7928367	378.583209	814.7612862	881.2017634	677.8516665	254.7042012	531.1554661	97.82518159	773.5145997	892.7548306	769.2241953	453.6525213	353.2917417	368.2225089	656.0911632	559.7982692	724.7623114	681.2406611	755.6666366	725.1512928
gene1834	250.9886197	215.1391588	304.5440479	153.6955007	227.8106153	212.1720129	286.1668552	292.8597084	317.0207614	109.1146707	206.9626267	110.3631065	267.7746543	260.9688589	262.6030101	104.2822958	111.9626812	186.4127635	229.8871886	253.7598783	263.9698702	248.704754	269.6772778	261.899742
gene1835	1414.351501	1479.059039	1565.745127	664.0215619	770.1714302	775.8743078	1038.933734	1154.775221	1268.023937	319.2813619	654.9475882	0	2329.179485	2881.888884	2379.239346	913.7714031	910.3576323	1274.781287	1774.670867	1918.913104	2085.035662	2141.549808	1894.724331	2099.541542
gene1836	457.3906317	522.3026056	603.5568763	208.2157526	237.6913145	201.0201967	344.432326	389.4031211	376.1139672	92.75006268	205.6596497	0	702.3864348	905.9215844	749.9390441	312.3945603	200.3167118	346.5872208	484.0171477	512.5913921	622.452809	628.8395431	574.7242929	552.6682033
gene1837	560.9363379	564.3566138	720.2188738	448.4133022	428.2835695	406.2443951	535.9882191	590.1071454	644.1606673	281.1855364	453.7109539	130.4695603	576.1138148	766.2018843	567.7352229	412.0964238	394.6309564	452.2784227	588.5342155	554.620076	556.8336669	487.9113174	708.6448756	503.6833391
gene1838	2740.291986	2872.697666	3979.691457	2475.040435	2497.85626	1768.693223	2297.933908	2346.359314	2843.845543	1495.827369	2045.238489	1039.54972	3433.510154	4340.504303	3803.643046	3880.938836	1833.521337	2058.259389	2732.993334	2554.726626	3711.472134	3003.850668	3511.831281	2980.965584
gene1839	129.2814002	97.40001308	121.9100141	65.21950697	69.83611237	57.89037457	91.9854752	70.85521775	88.82386511	40.179332	71.40815078	14.76630089	110.6227044	139.4142921	154.4635719	75.3800458	47.65127861	40.88919783	81.83817581	88.14944101	99.5572741	104.3737363	87.9608324	87.82686596
gene1840	8693.606579	11635.34195	10139.57679	6033.832282	6643.347298	4701.189879	9720.12069	11136.59271	8742.781476	3568.378616	5373.029447	65.08847379	14178.89749	18457.41326	14923.97354	7902.482072	9450.799247	8086.259966	11678.39826	11394.74642	12367.67588	13383.835	10775.26241	11746.33202
gene1841	85.71346802	88.57398822	85.72181965	53.34663817	58.72500381	53.21914809	85.19072072	59.73247332	58.82360315	30.37310476	51.7082132	24.80289584	122.6902282	101.2683137	111.8097432	76.91012534	63.22066126	34.99421145	63.07147592	92.04325261	95.86932848	94.4414913	65.7284072	85.06381364
gene1842	258.8247837	340.7163344	402.1051851	269.2244154	243.2495562	227.6219088	362.4341369	384.7802326	355.2053635	187.510451	174.7145578	157.5004029	320.5346561	328.4733633	297.4536041	290.1068769	247.4072897	215.6053459	319.8461986	307.2081386	335.9291919	366.4605015	343.2993416	320.4661779
gene1843	80.35130059	134.4306974	159.3760283	68.46250845	85.12849166	65.48214096	116.3858219	131.3462185	80.39141616	51.25474302	60.40973804	12.82114984	162.0711906	217.8865909	167.418335	69.51423994	91.52173757	104.4880734	165.1574122	135.4574386	138.8870163	136.9507162	170.168306	134.8861457
gene1844	572.1252553	584.712898	803.5805511	361.6079446	412.4074132	307.3290052	538.1021911	578.9795286	558.4193566	200.4996478	376.2266253	109.4848958	617.2512086	932.4222796	802.252418	256.8926761	262.1121253	201.2937641	595.9596215	612.1006528	773.8818457	603.9129419	629.1242575	641.2615876
gene1845	1789.102568	2237.967009	2528.619201	985.8829097	1236.030783	1010.751983	1837.457906	2188.46671	1938.424125	534.2073057	1280.643437	202.1706181	2091.353074	2637.882339	2040.550311	465.9363364	738.2271873	1120.659956	1925.781744	1839.708958	1848.116324	1721.322093	1930.415503	1752.862172
gene1846	254.4198216	218.3892387	188.3293525	132.3390465	94.82108205	184.4096467	209.3820442	268.5454689	283.5980376	71.02592129	135.3650815	56.30758313	335.9640609	296.9592169	324.9764682	54.37925378	106.8243812	241.0194431	231.9922541	213.2036984	240.6352491	201.4111234	234.0448376	180.4743358
gene1847	258.3098686	402.1574054	466.8329336	329.5789241	335.3064339	225.3613673	451.8058126	489.646656	428.1410458	248.8814133	265.0063619	134.9915782	354.5948257	502.9741115	390.0279879	119.7517881	232.6014229	278.6275126	397.9981908	429.1920339	394.1455511	497.4001987	410.5298163	487.1461326
gene1848	2626.798207	1781.739745	2347.242956	1952.094136	1624.762523	1465.097296	2120.934816	2156.00473	2368.360917	1147.279237	2054.131413	752.3573365	1851.808346	2302.273991	2233.5295	2424.602776	1073.561945	937.8913481	1377.978732	1274.683902	2180.490678	1514.175236	1839.486094	1436.257609
gene1849	84.47932132	178.1640412	157.1777699	91.70908044	97.93905036	83.64055667	166.6329115	178.692422	133.6558368	73.71300879	74.97027177	23.42183584	154.674567	206.1381368	152.740717	99.39636152	164.4778118	69.96304716	155.3940252	141.6215384	129.948277	167.2983508	139.2802689	150.1664203
gene1850	4973.414175	6263.228789	6289.092134	4499.348233	4699.643984	3283.893272	6380.910494	6794.546002	5754.386893	2752.938509	4196.230561	1179.705295	6874.927161	7975.626992	7158.711384	5648.439841	5602.89503	4665.084403	7240.24299	7476.583823	7997.656963	8038.007149	6404.160888	7389.187294
gene1851	2731.775191	2220.460994	3510.281893	1485.747573	1984.069975	1702.209066	1840.690633	2163.234035	2300.018419	938.6808179	2793.10643	504.3440209	2236.497319	3497.331617	2380.838352	533.2199353	549.7039853	1534.972162	2320.730245	1602.245848	1800.604966	942.2034487	2251.415646	991.3614064
gene1852	165.1562551	133.9469157	183.4173448	96.71660688	101.9266443	126.7024632	185.1533015	171.7916793	152.6431952	87.52623154	98.42548195	21.13865094	185.9033611	233.3783237	195.7429471	127.6109356	171.1797346	123.5636334	182.842407	161.5372064	169.2690591	214.7123971	177.9069435	199.8619539
gene1853	441.3818672	676.6986983	670.613075	305.5589015	271.2334324	261.8908581	578.4498697	655.4832031	582.4289002	124.4671466	299.5575942	0	860.5136493	975.8405593	1024.062135	310.8544691	349.7776842	303.7773176	634.6262692	754.5476877	871.6139349	735.3177194	716.0320609	666.98128
gene1854	180.8353463	216.8532396	241.9493621	104.8338212	115.3800885	103.4087809	222.7781145	167.7620249	208.4084611	64.5420033	109.9005186	36.080357	175.2806612	192.4164648	189.010567	97.78100843	88.41109182	121.7783195	165.0318933	168.7774075	171.7025066	166.1803941	147.329501	167.2649824
gene1855	279.0473109	480.5580747	471.1448443	234.0287298	203.2617105	199.6067728	390.1917617	581.2540405	385.5231576	94.72868497	209.3326702	10.5839933	610.9843013	841.8013314	642.384112	122.9242637	206.3848643	438.390337	549.8404533	537.4782472	478.1879248	450.4985834	586.234763	500.1630368
gene1856	637.9713905	629.8137365	825.9546652	327.118164	354.8609162	360.6011712	569.4117605	659.5743768	660.3494497	168.0752805	354.5769313	96.92292252	688.0594081	843.376667	732.1517468	241.916197	261.675007	576.8991462	645.9411503	652.1006562	714.0856643	681.70546	693.4702284	698.7796652
gene1857	797.1552349	565.0915945	892.3012212	383.305899	329.4469797	442.1580937	565.9245968	556.271362	817.6728154	187.829658	444.3382552	71.54201137	1017.86523	970.4264401	1063.478767	344.7798737	238.9265556	559.8415216	561.4317478	572.7715308	856.4931862	591.4601426	767.517861	635.0975046
gene1858	134.1140035	107.8826111	114.9779157	112.0540705	92.36969046	110.524727	101.1449368	166.7642691	114.6020878	71.20232272	69.13671854	64.04293204	230.5816809	293.655968	234.0598104	57.75510937	149.5961521	218.5465741	231.0263427	234.6828871	228.7772521	188.3588829	204.6244348	175.5877381
gene1859	459.6073902	580.8344032	592.3829194	253.901206	266.3907531	248.0145365	494.0586262	583.7738103	473.4026648	118.647014	255.635219	1.873569544	774.1641697	859.7248073	852.1948008	305.790087	274.8459376	275.3356993	604.594741	644.0885585	758.0565997	616.2987775	580.9511276	692.4929842
gene1860	135.0461888	111.1573014	159.2156977	86.83345446	73.45199378	92.85139214	102.4852469	122.3289902	125.1381225	55.43369234	86.67517935	22.96831945	168.6687535	203.7590423	142.7904491	53.2486081	81.81789702	124.7748944	142.9284404	150.3727521	143.617172	166.0901241	166.5697197	166.8690566
gene1861	341.5232944	466.5159293	560.8944885	330.1460464	365.3275938	289.929062	398.5770474	370.3946768	370.8002334	258.7715423	268.3273938	165.04086	482.1309463	655.2909474	545.6312214	621.0939187	401.4581942	288.5463376	480.6451389	434.0744534	503.459232	467.204331	501.1200969	419.9137451
gene1862	100.3574069	107.7737526	147.2555345	63.27709945	47.39385177	51.06719768	88.86695898	122.2142157	98.26710823	36.76451527	36.2482884	6.933009192	179.1541955	193.9575122	147.2720828	36.06447223	59.96635101	128.0149379	138.4318941	144.5704544	149.384243	110.1533368	130.5685187	103.7558285
gene1863	262.4416562	315.4129601	325.355092	164.820436	173.5199086	175.8298955	277.0887311	337.1730733	359.7100667	83.92870754	236.8889336	28.88040832	255.6567694	338.1400198	254.0982236	189.994098	166.4354927	142.7397478	288.1611832	246.7521216	262.9215938	296.4572844	337.5526018	332.2077448
gene1864	499.0221156	842.4266604	881.7617441	555.4683713	489.9641066	498.3494664	579.1995287	805.4409245	549.5170717	369.9291757	408.2346275	238.9960616	953.244345	1511.93057	1061.007524	282.2473815	432.568804	568.8386441	1127.174131	1075.58367	959.914951	1085.596287	913.0709993	923.9105198
gene1865	610.8225248	680.5135633	714.4087593	453.9712021	525.1713084	421.2206741	726.2035795	751.8120172	784.6850053	322.0192163	647.0447468	192.9662134	395.769625	592.6932918	487.3188328	199.2778803	209.7254241	374.9929667	522.7373193	446.6523377	515.4498421	319.5530395	532.7202109	307.9607794
gene1866	269.4492104	434.676185	459.3839942	175.4399913	240.4660298	188.2120327	476.9323731	532.6659014	375.1324254	128.7573593	217.9744872	9.346349311	413.788439	485.7510355	403.4922793	157.1635941	316.5330176	242.167359	416.2541353	449.615097	361.1137826	440.404705	345.1814103	393.646279
gene1867	1889.608644	1963.176001	2042.4119	1476.823628	1419.805382	1133.927711	1474.65241	1626.462713	1583.87106	1044.901969	1416.579779	736.6347564	1717.17459	2129.438054	1831.804031	739.6036793	909.497997	965.8798012	1751.317095	1630.722398	1623.85024	1893.192167	1707.254485	1741.943389
gene1868	307.2312323	305.2197136	450.8205874	242.3669688	201.4234811	240.1073086	301.8953322	369.8112196	370.3800301	168.0739302	206.4247451	77.39113281	375.1657812	569.3978902	399.6391428	224.3534214	161.1585101	314.5428114	400.142015	362.6934837	388.0599058	456.2653904	456.1527598	432.0297714
gene1869	769.1359785	1448.813786	1027.018344	866.0238999	980.6239854	663.1804753	1455.937047	1599.803741	1035.455245	833.372647	648.6518156	331.2221813	1285.562758	1700.095417	1184.400939	854.9187135	1470.29752	564.5065902	1329.95053	1193.479062	1102.826249	1345.267198	962.4246429	1254.081206
gene1870	106.3692974	141.4014923	201.3539964	122.1878696	98.52222979	129.6619583	137.5166186	214.1083882	170.8174464	82.53433977	93.20844313	54.35326339	217.3724688	313.5523489	302.3632756	53.63246765	84.16572373	141.2913692	255.6839744	213.7261665	252.6621532	230.6814404	303.7239141	238.0371373
gene1871	80.66430387	93.62829456	143.5076336	46.42070097	55.42359263	40.36807991	82.08358103	114.0989708	76.10269906	29.44077124	40.01730661	6.589728607	146.5423422	164.9890087	150.2593875	56.17234047	69.48148168	90.24342702	88.42456458	108.427263	73.58652813	119.8798637	82.55473361	110.0376643
gene1872	291.9788872	429.8533376	532.8474158	219.0486368	242.3925442	165.1799367	380.6011274	462.9869035	358.8739696	131.014406	261.1312977	72.62361066	265.2927747	299.0408358	277.0143636	125.4738763	104.4433511	136.4409201	265.9000651	274.729767	296.238162	335.9972499	287.0539513	319.7242071
gene1873	266.06465	399.4153392	405.9981592	151.0395896	182.2151044	145.7299664	327.239788	357.4295833	295.467866	81.34099899	179.4673773	18.84745415	413.0134269	453.369174	396.1693655	129.2631933	220.0329137	230.7603979	313.6203663	309.8429867	294.2302283	294.5939063	272.164277	334.9727599
gene1874	330.4281719	368.0125383	373.1370442	246.8301902	239.7667223	223.6704123	330.5862747	393.9277844	325.4767951	167.145995	213.5849316	122.7132432	375.228841	529.4970111	425.7890268	155.7279001	246.3927311	360.7071766	419.5696984	342.23	300.3364836	323.985391	394.0506464	404.0880319
gene1875	131.5846749	166.7304083	244.7360049	125.7745681	153.4745839	108.9448507	147.4968806	176.8579144	131.0196402	97.86236182	140.4629964	62.81161026	191.4895223	267.307731	219.4873388	111.7086724	119.5392063	98.0179244	176.8189767	198.0201292	183.0342059	189.0616549	168.6411028	161.465628
gene1876	149.223053	291.1545051	338.9774561	107.8127023	124.4085716	109.7262826	197.8439999	279.4205907	184.5393767	80.19469494	114.2076733	35.70473566	203.8497371	286.9390552	245.4464079	28.07771883	39.40171815	172.3381603	202.1472111	167.007504	183.9823684	171.0186953	166.5689279	160.1617193
gene1877	366.8680718	418.1152711	438.4290048	264.7363115	235.4449342	268.814112	390.4274122	411.2618588	355.7369856	192.2922117	227.1337889	110.3546054	446.5588445	561.3753048	464.1410529	199.020506	260.1095758	203.9821947	506.9098546	475.9904291	475.4575344	472.5774814	464.0060451	540.5552242
gene1878	7550.20538	6887.508884	9590.749668	3272.21954	3573.703424	3458.974578	6602.323105	7526.455886	7722.48333	1574.987856	4085.252289	0	12440.63501	10436.41601	12431.14722	4560.894098	3757.360344	5756.776091	6428.031053	7491.356465	9817.515874	6769.788526	8760.61097	6512.227093
gene1879	126.7071019	205.9487358	172.8767101	85.82273237	105.0187936	80.24904489	175.6666575	212.7939374	121.1976768	66.41382527	105.7931528	31.41349839	115.2725549	214.0162641	145.1307638	39.98273417	65.78188916	59.39454921	123.1760785	130.7123926	118.0107349	139.8644853	114.5339085	104.3947452
gene1880	387.6459065	558.8587055	534.0091522	343.6214533	399.7159973	318.3386765	569.6271512	553.4257058	404.8363894	316.1967389	299.0508152	228.8966841	464.5177115	503.9682416	501.0564019	275.584783	422.6795402	315.2711703	461.6252994	408.4937391	373.2747987	511.8201822	426.7038306	469.5882302
gene1881	442.8835749	371.4789108	498.0937311	196.720066	217.2692531	156.2496637	356.4791422	342.0373789	401.9082378	80.15119016	220.4230848	0	636.8981579	850.2609828	668.4821739	318.7046781	208.6947358	281.3268932	524.8200345	546.9866345	719.4037337	661.8005294	612.8353443	553.3552176
gene1882	252.2203256	564.6228298	556.1937942	192.1698238	232.8312939	153.0306174	457.4424247	536.0320502	329.8823661	118.1632464	194.6692092	0	567.2174893	841.8126632	631.5251413	307.0100048	531.1056203	190.8547699	481.9586424	440.8117871	432.498718	460.4451115	401.1529389	373.7847657
