"","5th.SAM.1","5th.SAM.2","5th.SAM.3","5th.SAM.4","4th.leaf.1","4th.leaf.2","4th.leaf.3","4th.leaf.4"
"4451",0.17647805834674,0.0481856959817444,23.0253549744371,23.4039228771113,15.7488121091434,32.5789632741937,39.7409663527546,26.7577897718787
"4452",100.244426895197,111.820620479061,113.17053567574,136.794193247985,62.2632590232376,76.9197757886405,79.7416030979278,131.0552064023
"4454",8.31971157767111,0.0127839601584228,5.00615118049323,0,0,0.0655387369504334,6.37632349927709,5.96098068193548
"4455",65.8402256962336,80.1717328333115,49.085541353688,71.4605483245924,46.6902494089505,53.6071003593295,53.3991498477946,68.4582722037468
"4456",47.3389081775879,21.4346371459435,35.0513552647864,31.9625228193063,19.9442413776401,0.420540228765281,34.1310631423548,22.8141915973604
"4457",16.8587689246503,14.2166647321256,13.0192908835253,7.46733404937225,14.3178950655433,17.5038786114634,26.7996576452638,13.8605656384285
"4458",41.8994942307186,26.4100788450939,14.0281911448769,17.7539471882078,34.1668705561839,51.8505548272275,42.3111643661576,30.6932613535438
"4459",99.3153609833396,79.3079933722938,78.1208897459036,81.3363342150815,25.5709485497807,20.7810815702878,16.5194038412687,21.8104749943058
"4460",8.47028403346584,14.1705280623789,0.00282796955563525,7.8117815411466,5.51382602969886,9.54272931396986,0.078302661408048,0
"4461",177.670806071911,169.604779396041,135.21663415935,144.965268266578,168.500211738913,189.094714647679,155.045528951091,161.553466188869
"4462",19.9229186879846,10.1798870771582,0.00456124121876744,18.6746745748292,12.6633136239055,9.96344265892363,14.098067685764,14.8776391652138
"4464",664.715291382912,773.597422963708,1061.4823763084,1209.03422361201,1056.62189132447,1083.06780887394,1296.77039916443,1462.26447491388
"4465",30.7685266604179,38.547859952545,29.0441472450706,22.9411906574764,37.9553560343984,33.0642974840697,48.5688218211259,39.6512752226811
"4466",21.2653355491514,26.3897075743507,19.0307973475055,22.5634318200237,28.5365774955501,23.8342882745413,0.401953661894641,23.8100686842656
"4467",246.452371950627,278.534579453872,285.427394220696,341.136063764802,271.362912266274,306.568816731167,293.942331775284,326.260842453155
"4468",0.0468207093572992,0.0127839601584228,0.00118592271688001,11.9819501759977,14.8404297472102,8.71758855795296,0.167045677670502,7.92901299500851
"4469",150.881400976644,118.924526698959,118.178630784745,101.900906794959,113.0444494271,111.648210672633,134.144520003643,110.004759676114
"4470",96.1152621037938,80.2870333963066,71.1128483996639,76.0204619659348,89.4525636229544,98.1254552554303,95.6735258580649,94.1737457855806
"4471",93.7578820736669,127.859954754957,104.155997747747,96.5579313038888,90.74931825923,86.3357314596082,83.9177448850575,88.2297685396702
"4472",10.652595804879,17.2306735927056,8.01463665849703,11.2313802851179,36.1421130324369,15.5115999172893,15.4432911026792,13.8506484881772
"4473",34.0665077795604,38.6074471200977,38.0561452265383,38.2285163011368,35.0431235079873,47.7527635468257,43.4171512804412,38.6502147457467
"4474",243.788377449227,264.250784720801,281.408469853681,280.208388721989,320.632597596896,302.318300335613,327.214666155034,337.112099593794
"4475",218.61592269741,282.580900600377,328.460131020847,328.856144947516,195.2052470365,183.101601215505,219.939474889363,298.723035845097
"4476",31.6403302090551,25.4040615965398,20.0334727729634,23.2981375894136,50.9495154786642,52.1647467956239,37.3645543106135,44.6007770320097
"4477",186.143225282142,166.644799293567,154.236927805456,151.840430121528,193.221581852058,127.745924295701,130.352250748282,151.669867519164
"4478",12.5092453732595,0.0226177756649015,0.00209817096063247,9.84246596285981,7.93623057231206,16.2240546531374,12.0016119426469,14.8787969467624
"4479",21.2933865774164,35.4645880596682,20.0322758277423,16.9273415569153,13.5512977681013,22.5387234495479,0.292329935923375,19.8514388047926
"4481",549.812630498616,602.774173006744,673.96257023419,652.885335356052,856.493634818701,892.708208278281,741.281147181858,826.740683757641
"4482",91.5769580329468,113.717158814759,107.155094862,93.1378437539217,97.688075477454,81.9371343475151,81.6240556650461,67.3455802181387
"4483",390.389850176346,381.833645743672,331.505869328821,296.696748304402,348.080877771108,296.455156052061,292.175278683378,288.3911185593
"4484",32.6994786547141,22.3868468694653,28.040294460251,21.3726209312536,49.7767616112637,55.4873652234007,56.3265502508696,41.5963104382763
"4485",120.382629597042,86.4900247869216,114.159399723817,82.0671563616087,102.25042066565,99.6173556227472,124.238822155413,93.1337006438917
"4486",227.599251850035,274.124007184726,243.36146852811,226.18820375619,213.973298632608,240.847492165184,229.525434201836,233.96973330498
"4487",0.129657348989442,14.1822906344387,9.01339448246462,11.4537266507215,9.85093428754625,9.93327846854906,10.9368856191208,17.8691957899446
"4488",16.8587689246503,11.1921885310462,12.0185366768916,11.1617809236865,6.30893504886116,0.147462158138476,10.7084606000516,9.92651953226805
"4489",39.4457892061489,58.8274042436534,55.0744071146881,28.4255338584209,81.033379301007,44.1718361672913,45.0298871770513,48.5452093131176
"4490",392.373039354924,342.502616196209,327.501045048007,325.670193939354,389.83789136627,378.391761220514,375.932737295118,317.014294903334
"4491",306.478544004549,294.729351199714,280.429574377608,306.914272443402,267.021567373287,302.026331121171,277.949418892888,317.336543127302
"4492",275.64079482287,251.391748375605,323.463502690231,344.972899280125,301.690239193785,233.679878853295,312.017843391279,281.527047580588
"4493",125.638655152148,125.104961560592,160.221940027272,142.547895132332,164.842460927361,191.89940853365,199.519418589853,184.382243166396
"4494",0.079235046604659,8.10812623476051,0.00200694613625796,12.6968370373455,13.0820436710555,0.120154351075795,0.114843903398469,7.94054267562703
"4495",85.9770700506597,76.2944107607968,85.1272587505831,95.2087658520143,133.827926182527,94.3011151535875,82.4269136073267,97.1243757190763
"4496",177.480594739029,193.017789663372,181.272245488515,186.657065598261,202.878969238498,248.917942758076,227.177948492123,215.080281793528
"4497",243.525423355796,238.693474882896,221.331038360117,194.081267519666,211.428913691467,193.783199757399,201.373909578487,209.188218772978
"4498",10.5506047638173,8.1328790864186,9.01302729019032,5.90618590673661,0,0.109231228250724,7.51170360637488,12.925341008208
"4499",62.4886496379734,62.9661865467849,55.0841069964679,51.6240129220942,65.5259489321187,66.3068329754753,45.1841860217129,59.4789355517821
"4500",78.3446655054931,62.0668236584498,78.1114023032188,68.3038870936093,75.1576754626621,83.7376661814555,70.9203210507437,73.3460738935501
"4501",89.5139811020293,102.630077643184,95.1461472272005,116.439096517405,118.046933314321,92.900971938658,81.057057888819,83.2226647124571
"4502",123.302440784709,151.235715883238,103.172042480716,137.66816133438,141.095775095775,135.075238315793,133.533284995686,99.0131907199239
"4503",87.0505324427147,101.50712922273,73.1190983271284,87.6383645783279,55.8677517034329,59.1157576086237,48.4312508393982,84.3627674116528
"4504",326.845128945926,404.097122449615,356.53279837236,351.676742361159,413.1710518889,372.793221614243,295.185901122871,340.943000362745
"4505",51.868634665153,42.7178515528198,49.071625260455,44.959290349341,33.6590233053892,33.7243199474793,25.2509069509831,29.7347048518458
"4506",14.7323222107721,0.0422854066778582,15.0189649882968,12.2545983907228,16.5758577426112,17.1914714546087,0.229687806796939,9.9071566479001
"4507",142.870262694308,150.513799235184,194.266178444049,168.595879390674,198.23873647619,107.6405216231,132.272395178417,146.710464283544
"4508",40.159128913978,31.5269171789834,33.0502258269353,32.8573070237114,31.6639737484675,36.9339038900667,27.4115175011419,33.709531285076
"4510",161.769931790007,126.13421666477,148.215355696968,130.250062903178,113.019626831161,122.951927014671,167.275740558861,146.756325474201
"4512",794.141810626516,741.305899316635,819.204365603753,842.751956868826,890.345545077307,1037.11011099781,829.967322108833,973.650289669491
"4513",63.5180895056012,55.9100028905229,57.0856139357213,55.3425583065946,60.9981602442486,54.6199989479097,52.3246223138432,50.5383175445734
"4514",364.281298325467,361.85458690427,401.574401866341,357.370365502627,322.536161219991,344.119526920467,289.642848021825,331.137905723902
"4515",51.034115462177,57.8924806428787,58.0832214804139,48.2036992480501,42.3970485648481,32.5675375075567,0.579439694419547,34.7249155617925
"4516",112.03180220942,93.5178650594528,88.1372415901395,92.5611464913143,77.7449919782251,75.6090582245213,91.99236198848,79.2966669549378
"4517",137.408221586238,149.420701508614,167.23852111695,159.145220126483,144.856406566437,120.487593406445,111.657560767162,133.851382200325
"4518",105.894535643496,91.5110940915906,92.1411859951653,100.852938050391,106.330062395815,103.569065992938,78.1143721769571,108.091163557414
"4519",25.2931000326546,12.249060869686,14.024727165114,25.5926178370154,10.0538934205423,0.174769965201155,0.167045677670502,20.8805629894585
"4521",48.936973185423,62.9210163837964,47.0740780262821,51.0814906422225,28.8741177655466,34.7904842729949,27.3619544268346,33.7151641179678
"4522",0.0432191163298143,0.0118005786077748,7.0071623985152,4.43337801643606,3.39397537786736,13.9603829313906,0.182706209952111,17.8863982884317
"4523",183.137820449702,170.698710422144,172.252400012949,144.217538815417,130.383917910426,127.958832314658,151.43487265289,117.906512186757
"4524",40.1133492066433,32.5235694620738,27.0445203849316,32.0335652625858,24.7122532613059,13.3705619847131,21.6695646980013,17.8357794813449
"4525",565.577306535533,509.263476411179,511.771300442945,516.466486083914,718.835620144388,676.957453910168,667.08590250707,626.309075227685
"4526",1286.40299524514,1271.13443918819,1153.78636042934,1285.63774979965,1287.29986967542,1149.3742518269,1091.76011734984,1097.11721390873
"4527",351.002135890426,312.94352827274,294.44645166913,269.075641053105,369.024794213723,335.673441837766,356.281158583209,314.117378211963
"4528",33.8649226363647,38.5499886538434,26.0420103880874,23.8500960267031,46.8621625372392,32.8118841963294,28.5065310946337,25.7404390577419
"4529",697.707642111597,703.563301566335,717.086937828954,850.711538953369,614.370457563934,806.805137108966,977.721250213869,1011.86864801741
"4530",151.912563952127,171.616438326498,171.243292668461,131.069516405453,147.798496360413,107.861810531722,128.299422990543,120.914663554133
"4531",25.4659874125929,26.4120781697638,26.0380876167598,22.3688939833437,35.6611850063361,31.5581272969235,22.042874174168,25.7601374456524
"4532",965.595086910242,1002.76934535748,1187.69937759145,1224.24822070154,1079.1852906631,1088.62490142558,1178.26913363094,1182.86053920053
"4533",12.7569600762823,13.2126508520304,14.0203977023833,12.9855892758628,18.1823496525598,0.360463053227384,26.7393785707074,20.8353360499957
"4534",396.836040883941,464.416790716268,501.717929163799,489.323348308189,463.451136465921,417.674166140213,446.287045853712,480.910169258538
"4535",34.2166870782765,43.6911573464366,43.063882163253,49.0178894977105,47.6760457993868,75.4727319662741,54.4114895754812,42.5751653653834
"4536",41.5017660297794,39.6755910591951,57.0755988598168,41.3982409156748,51.2745699510073,47.7182443277533,28.7557785724814,32.6807539070474
"4537",599.978478516813,645.013320304944,589.891370817245,600.678807265771,591.904988029806,573.088502509032,514.561457172996,582.963656642555
"4539",14.6129596293648,0.0285180649687891,15.0159145402743,0,26.860268320115,18.4366725602366,0.318430823059391,14.8664475227925
"4541",95.9178570128074,117.811428798218,106.16003352104,114.928109711429,110.688742561667,91.3485507600383,117.059837744492,109.051985550213
"4542",255.549459694202,255.010604327739,254.37291648595,224.942389470207,247.818893573491,200.68980312002,208.243967201031,217.087989204745
"4543",132.206659509971,124.931142223928,117.174071122967,94.8395520610952,133.154643247514,97.9559254752274,128.851425728917,99.0629422289378
"4544",196.164551324928,253.823257759251,193.31068093359,254.508817065353,211.084036378934,224.162136600879,237.898853412368,247.906352043601
"4545",618.242840669939,691.878737107623,654.985404161566,710.759674915029,665.54743317538,693.864510364974,550.383901728942,700.072113353242
"4546",292.087885706696,300.347027359486,370.552164246081,511.5068314671,1081.5528975838,1090.03917158975,421.807632833538,645.628935513236
"4547",54.3236823135749,43.8272485266776,67.0949914962502,75.6714311332119,50.8056413170423,59.5906960947762,44.7917421601976,41.6025599792778
"4548",394.207248222557,401.465054836088,415.612468529906,418.929585523076,870.421697225268,792.430076241591,741.440105545176,717.433962498755
"4549",76.6085940128117,85.343098655103,96.1328341973683,73.092272727267,60.7413624252627,94.3279556370883,78.3697733513372,85.278555458916
"4550",731.467131054009,816.975216560728,855.236172312148,822.646449165696,776.53839399968,867.670561627405,868.606164461397,814.790915442938
"4551",123.876017787321,114.825425312224,112.167974106004,104.345164719004,99.5742502970468,102.601536216085,103.256152426286,99.1221124415509
"4552",991.049415237387,927.229037039523,1016.48464900757,985.04734002355,802.101042576955,1108.37388449244,1082.46369792427,1061.92682675822
"4553",10.5190927870086,0.0295014465194368,8.01155329949483,10.6359119816583,9.21085712989295,0.131077473900868,7.55727962006591,6.94224540254391
"4554",821.1817546235,734.044040112505,861.215205916564,688.27374823119,1049.27776702465,1167.16460997081,1071.19612837475,974.074518209557
"4555",48.6989332207667,29.5834426929954,45.0666477548402,53.5581171849326,32.5518719805182,24.4280839440607,36.8555304079529,40.6743845298858
"4556",393.671528532014,371.806917289998,334.512801346885,324.106953616175,339.111135466433,367.360701675563,363.905873917938,338.972580517967
"4557",577.190740973898,600.343580972746,541.826346605715,559.789742063498,565.390285860767,546.27632444441,467.005193700259,523.399501662247
"4558",97.7771977590499,112.713433132549,119.164100843957,79.1875144531339,116.646725249438,144.192457222745,107.197567205666,116.956347118325
"4559",180.284034531728,156.645789756321,188.270049623226,174.338724901926,186.282722120811,185.189543634632,159.466228254907,166.50518774004
"4560",0.0720318605496906,9.11045922376453,0.00182449648750804,9.9089466844593,9.44553640238225,0.0546156141253611,0.0522017742720315,0
"4561",286.197407734065,323.04533884768,346.48668753283,280.032123687285,351.695055670088,309.940289344156,297.237399355979,354.007896287309
"4562",62.5909940656696,50.8944963317275,61.0911479261213,70.0038619059322,53.8225030593851,45.6088598847204,75.6884323612136,85.3441527283418
"4563",65.3932913280808,56.8704732187925,51.0767675450964,36.2797012395232,72.3278170025368,59.9427056038483,49.2819868581103,45.5517823349383
"4564",44.7281920019597,51.8108071592521,54.0771358048693,47.5728717559425,30.3262445737012,39.3770903304149,45.4793439429253,47.613895208513
"4566",656.780192551639,613.806811100027,625.922050255284,564.020698814597,1044.42036748471,932.074117915956,944.191448305564,747.724524744332
"4567",20.1706392147647,25.3632489769533,21.0307167530032,14.3665622826071,22.4227804647033,36.6879652776418,25.1115816991277,24.7721281794401
"4568",143.537022607861,123.927230378084,108.16764041272,95.7326595882193,119.979673019066,120.821422503258,100.557144692723,105.04976372752
"4569",231.750986512013,279.170953394469,265.378349243958,201.047234674971,377.798877511002,326.374844071279,275.022225077501,305.250484119902
"4571",338.257744048869,332.546199829728,400.566911508308,375.716995214752,368.533142302765,275.636035851333,382.991146576947,311.168514420776
"4572",157.927296926273,151.41146480603,154.226600704324,138.896750604986,139.856401693861,174.601014854466,187.490982074438,185.437378605859
"4573",82.4611773522992,68.1169930923652,68.1039972487684,68.3038870936093,46.8739679461618,48.2164902341589,59.4938176106646,52.5426367877376
"4574",11.5290313794491,0.0275346834181414,17.0168394469821,0,12.7541581832966,0.240308702151588,22.3176550902333,8.91180320214364
"4575",28.5622385647812,0.101288299716732,32.0425548816491,39.1801616596694,27.1357855330593,0.600771755378977,37.6402972939792,44.6871070397724
"4576",50.0867201597212,58.9244429696561,51.0801591916972,65.6916436937589,86.9412443769854,90.5154379480834,77.6523094494409,94.2039916290146
"4577",155.175290531759,146.461344444239,155.235893907889,188.38080562343,166.043681587371,135.442482868871,171.413120267437,168.557365155553
"4578",402.88840270044,355.666762145284,311.494069194253,346.538873033559,301.959912545294,350.067309427534,306.06129003263,303.290951042363
"4579",164.795602674451,151.321684099387,115.188787659104,127.601679838003,128.672533200622,130.930672110537,108.511504313842,142.814299144531
"4580",82.7493306765396,70.207891052404,79.119318583104,91.8297607845906,121.066872374248,93.8257196600829,66.2960900505798,82.2389106212852
"4585",202.664470628937,229.722034197328,266.373404658086,244.344541308515,524.297175497224,476.863491402353,528.197646481925,437.929061303549
"4586",1287.54202219855,1213.70191060291,1432.99477501733,1091.86895833914,1547.59410935679,1203.95914499191,1934.06162547106,1484.73646848008
"4587",593.728787986914,570.118949097169,594.867322143512,530.803147061803,980.28336985593,701.11830520788,922.593526422293,787.824225648131
"4588",51.6317665632543,35.6003226562647,39.0585311437874,32.4938062343461,39.9876573330465,43.4092132402818,34.9161141574499,30.7025080046546
"4589",110.450742097992,109.775088903099,112.167064621685,116.536430290985,151.259216000666,197.553694247624,184.354869125177,153.578384470412
"4590",345.081040520059,276.4520002959,274.412988993497,232.776800874672,345.629477051385,352.267377874398,304.077363348783,267.442516641846
"4591",107.818237349361,89.4598650521365,84.1318676198122,91.8626732278122,97.8371129557799,108.721735392983,84.3321497573393,100.132154414415
"4592",277.657897789432,274.293735998959,267.394653889,235.870479697431,223.81617164494,213.392850997152,245.925581319139,208.112381452068
"4593",19.0680009615068,19.2964207675402,15.0243651772608,17.3179319246022,60.3548387275031,58.5367273635394,35.3651284436654,40.6082304623004
"4594",85.0747698464909,97.5004683161426,81.1274389958427,96.740975492438,86.2993437142839,74.5733227684907,78.4525482340098,85.2695244087071
"4595",22.572603208453,31.5115142791246,32.048029224613,42.3442962378257,22.5823967897265,31.3267999755098,0.490696678157093,39.7267131364564
"4596",130.421282005849,109.880357146163,132.191952520611,130.446896243913,92.3426248731424,120.877347093947,129.805540160553,111.01782021542
"4597",206.997483741137,251.958780703447,264.377624969618,249.390155963509,245.207843481525,258.303543275353,282.330016617407,297.51237999333
"4599",122.214930902637,134.08672720925,132.192877860439,120.113772303345,91.4694525099288,98.0255087969409,88.2775445815032,90.2011564798337
"4600",27.3398950481837,19.3083593011951,16.0261879905559,14.4316383361049,12.4018978084892,16.4786770234556,18.5000881533252,26.8029801531425
"4601",18.1294537145735,22.3462811168371,18.0289732957779,24.5406293938344,94.2034448517801,48.5293275375516,40.9910282142956,50.5191846306705
"4602",42.6921515651136,48.7944240491755,48.0734244419198,61.4947883126358,44.399138219001,43.7105662581846,50.8377153534323,37.6419447150145
"4603",582.104873405656,641.172425144256,623.93425824694,677.220949114814,534.258847284428,654.468716379066,682.237326258935,681.230031595739
"4605",0.0396175233023297,0.0108171970571267,0.0010034730681292,10.1352841340189,21.2009448882602,20.4474476387963,14.1402672547193,0
"4606",122.257489441837,120.993260243032,128.19101737444,141.437598747761,93.8496861884745,173.299746122447,150.835565776306,154.699638079009
"4607",70.1620970036182,64.0988084763449,76.1114289611992,83.0730667087941,60.1647116097167,54.5212415000201,44.9217995682659,49.5525075655611
"4608",0.079235046604659,4.07628595666091,9.01064653105176,7.98355564314183,0,0.0491540527128254,9.42688713023106,0
"4609",306.623657443684,313.921735896807,288.439222231858,300.029987062375,294.540751369369,306.037718722376,306.949124644068,337.160728950276
"4610",186.038664966899,170.922420093284,210.301741490618,212.891093213041,164.102870875335,179.174822388122,176.403487973319,202.324504848626
"4611",452.283238092665,421.274776795242,529.759217269417,556.304703376039,400.107822643053,512.060205490276,491.397474255648,539.517965337261
"4612",353.665679085993,323.183847106676,332.489559229477,296.465851536117,466.707544705178,390.696596960541,405.870129806778,366.606661346458
"4613",436.656834023509,469.344042469586,451.670666535047,442.834900487665,425.788205491968,401.097912453244,399.559074911524,400.460980325254
"4614",180.748170609013,219.572206431236,238.346558362124,267.40055810473,235.935385571983,184.282743457973,246.140598216069,242.937828774789
"4615",8134.57769926336,8238.22986237456,8852.8604292477,8534.60990059169,14072.9598009139,9220.66047185275,12775.5329864721,10197.5684072816
"4616",1078.87153052145,868.037692599295,843.288387490657,781.361791814423,2008.26342286755,1478.31175127972,1879.09005633115,1282.1529356218
"4617",1358.04430198345,1361.16782703349,1013.61961444685,961.431930547387,2897.71974923941,1884.53444197742,2838.58608769629,2070.31899322258
"4618",67.8935317787924,63.0352611740799,64.097200124007,70.5462495625337,91.2660316487818,81.7281615916836,73.0797976100876,63.383915072897
"4620",26.2558912483033,17.2784140198678,14.0233968043784,12.6971294937735,10.7043543703474,8.96003780991966,19.3553467099377,17.8594217599555
"4621",0.122454162934474,13.1706990524692,10.0137471082962,9.62190082152525,0,0.0436924913002887,0.0417614194176253,7.96053372835012
"4624",124.347364183421,146.20123106501,126.190246305024,121.797130038352,96.6196049196813,102.689006624177,96.0351801576329,117.036098996643
"4627",45.1297797418449,14.334111762985,28.0426724976159,29.5095859052587,36.1290141705874,50.7495577880537,38.0881158801049,28.7078835675688
"4628",150.381637208076,153.335356002733,128.198748312914,125.760439317609,125.447402572416,110.580848456773,107.016102354055,121.954563823193
"4629",178.834665938255,150.486974911041,156.235926842695,158.602035064445,161.726236700645,180.845815409305,176.006434205751,165.525990395505
"4630",46.8396330134237,55.8565432151649,48.0739606542602,53.966805370212,32.8658792832062,18.9382437198765,23.0412771395886,34.7272952640063
"4631",156.904793966328,170.563766807468,136.213208589163,139.808912471703,137.296378852468,114.15585704392,134.564885694658,120.91357405536
"4632",50.919616691556,28.6109328940161,50.0743843510558,68.1094120876548,51.0159182022247,41.661847649453,43.5844542557038,43.6106522635688
"4633",36.8893376082517,26.439428889011,28.0421316824165,23.0576574896158,12.4131599881595,19.6046713130166,21.6151429653021,19.8325360535221
"4634",31.9131481976756,31.5250077529536,35.0515391820068,37.5348519101025,32.852336947134,25.2431744790547,31.3996092917594,21.7828512478909
"4636",104.738815715667,85.4287015375558,92.138123944431,91.8447326422237,86.1048658664598,82.0563380520123,95.2899785055145,77.288198620294
"4637",72.2090630084002,63.0865639221218,81.1146976596921,75.6459107168597,98.320826366847,92.396177921273,110.807114637699,126.975990915866
"4638",548.70466437285,460.232359954862,441.659569621682,341.051446827368,317.06446791187,351.428296990361,507.340990546956,411.465529019478
"4639",43.425920578486,37.622723630625,30.0519952274039,49.2087223978435,39.0480641227992,29.8065119709293,33.8616989878068,44.6426664765595
"4640",0.208892395594099,22.2887512486416,17.0233118939898,16.6424550038987,30.3200691715526,17.6606141428616,19.6768778394272,18.821685155617
"4641",293.561251834309,303.209650839775,374.538889120272,422.39062009654,335.699273583721,332.536832185277,370.871720760099,338.010987099625
"4644",85.5012921941982,77.1773779255005,56.0935914884021,62.8312483774881,78.3819922017499,63.5780493490714,61.2371562786292,70.3900982025197
"4645",204.056880663031,180.868097809273,160.25145566733,168.521644988097,179.463940910859,144.804930475016,146.315675042493,163.585594768711
"4646",19.0457836918408,19.2903286670861,16.0246155540028,13.6552488320022,22.684395328439,13.4558081584244,25.9321906404373,24.7954353028219
"4647",34.747186508695,19.3588143462369,20.0339777260648,28.8342224421261,29.888361993664,27.4210747016172,31.4853030957591,30.7336499820688
"4648",32.5472145607077,0.0855541949063667,23.0331089015767,29.1820976358485,31.5263563838101,34.9677830215437,44.2070153450147,30.7108808235623
"4649",18.9771439381746,0.0590028930388726,26.0296731830578,13.8095767415679,6.17000148221847,20.2382396931491,13.9644863082445,0
"4650",19.2893812286524,20.365866060062,29.0406397922616,32.5931964031409,20.8775129333696,42.5231782853966,49.6536469809325,51.5963625259161
"4651",29.4505882358875,21.3382902456959,19.0297512355281,14.3184462891205,11.5814983232803,18.4481718508295,11.0714976094837,21.8361752744405
"4652",38.5809397446124,50.8165856931844,58.0813366893109,56.7656925102443,61.3709132694091,64.5167119777948,68.439689015718,70.4013231174316
"4653",25.791175002146,40.6192772881643,39.0565124124288,41.0635819718734,24.1760457024626,30.5691264877855,39.8218761463361,26.7502845402631
"4654",62.5546616029339,53.9106756142208,54.0849399677027,69.1640570145425,56.8304376411951,68.5068922272851,52.6066555875243,69.4249305626914
"4655",83.1100945491146,109.622450428589,89.1360449604528,92.757878109784,62.6021728981667,49.6288615533732,64.0373154718725,65.4475295673003
"4656",27.6483905115585,26.4451465759295,30.0441682896808,32.3070010764364,39.4125340084816,42.0366353645366,18.9414625098606,19.7837099587218
"4657",17.0287083751165,15.2692113196963,17.0264462075578,23.7981758269973,26.7690810289239,16.4150610460131,11.1173270918163,12.8693977792804
"4658",71.1140657083456,72.1436802456559,51.0899984571874,87.9573311629769,86.4697979857328,53.819774780454,39.9873672195933,59.4734190184259
"4659",344.194283913688,320.379339116813,379.545141504807,368.898912791821,142.118415714068,73.9411268370985,72.5810267036136,73.2803325288887
"4661",13.6484616050904,12.1679629410396,0.00328409367751359,9.58476559646839,17.8084722045442,4.47364466034095,4.45221203767207,0
"4662",112.934971936409,103.838251226254,154.208638761037,135.950126935363,71.4790390128869,58.5270215416065,71.8611699292072,90.2855978218654
"4663",22.1776615798911,12.2422428961682,19.0279525102085,20.0590958484824,0,0.229385579326516,23.3250608226188,19.8695829414592
"4664",210.835422840213,219.331751294564,196.293271391092,168.041215746005,214.390605076786,214.595988273797,200.247567131689,179.329612849653
"4665",57.5911167326091,79.1641006653767,52.0879990230526,77.0621486835429,65.4206050978827,73.6987542180726,55.7217852125479,50.5108356376509
"4666",0.100844604769565,10.1358490869017,6.00967844577683,10.6769566681106,9.12673666646513,0.163846842376084,11.7820029344424,8.92695775370527
"4667",65.7970961188159,65.0418729765063,66.0977891212415,64.1142556526811,53.5458677626218,56.5648294582128,45.9270537049251,49.55686225969
"4668",4330.47327046562,4852.90538762938,7276.11882976522,8708.29819905207,10471.0040786602,7136.70412377446,6564.41050480331,7472.37925255919
"4669",15.9625358967487,16.2682682930299,17.0255512605854,19.2187500383591,19.4502877309906,0.240308702151588,11.9393009795056,11.8983134591507
"4670",262.005538312406,278.26921724816,261.385074781391,226.139044874681,267.135751675372,252.230632840591,251.27255382816,231.885340125205
"4671",100.3196118289,112.850137694587,108.168703378939,150.614651951395,87.3277022352371,115.026183803253,106.287749426396,88.1808433364926
"4672",82.5212657480671,81.2371340092427,74.109948554143,57.9551488097226,71.7377079706312,91.5599110878524,104.756808370645,83.2516945457862
"4673",41.7797827139923,65.9647691302622,49.0773822086719,62.0870651751763,43.3338104770275,46.9441076456135,44.679553071544,50.574830523665
"4674",114.014973624199,123.011662072796,125.188952506347,150.75920385684,144.238572994429,159.65342167638,94.3032419906264,160.683635259115
"4675",214.181820849931,176.794407710749,158.246207916012,145.662374849042,201.824913902646,203.496381556263,173.549442962759,169.437781722293
"4676",134.860739224546,169.741735877641,172.257160432959,212.727154112843,68.4640361787696,41.8147166719536,100.113477840307,95.2498146123183
"4677",29.6583973603449,28.4479556716741,24.0383607384674,27.7730478499029,10.1720851408706,34.6055588145589,34.4880388704683,30.7461119217283
"4678",16.9718120585975,16.2624607805452,17.0250042424924,15.5459762455853,8.09793143932871,21.2310694942439,0.187926387379314,6.92945925055738
"4680",0.0720318605496906,9.11045922376453,0.00182449648750804,9.9089466844593,0,7.4296362621826,5.34071887840378,0
"4681",26.596279070197,28.4558449115164,31.0443440958027,27.7012433772154,29.0393751782934,24.1960052812349,22.0045461374076,35.7220590640763
"4683",274.970875150884,318.039111120673,314.466504450112,340.263340157965,233.858167884178,285.429288800365,262.473543038934,298.512742631053
"4686",0.194486023484165,20.2655455421602,14.0203977023833,17.6555119202203,16.0600273072176,29.1246337190046,15.471567034875,24.7977493701924
"4687",133.900230551077,212.094133719312,152.243840272124,203.166751683447,165.130274475643,144.836654424526,146.346100498767,181.505787763416
"4688",1.38777878078145e-17,1.38777878078145e-17,1.38777878078145e-17,1.38777878078145e-17,22.8031992193679,23.8342882745413,15.405099985384,15.8449699562695
"4689",118.944915752629,103.791894464775,115.175646204362,143.891232141154,129.399684735305,106.756270374744,200.161558401525,171.584532279875
"4690",42.8328647351611,46.8174811045166,63.0883337800453,68.5733060824008,17.6229893926161,17.9235398701948,36.6352616114099,42.6908532531529
"4691",32.1700346147253,51.7598903731142,44.0651735511012,45.2292989745534,23.3961947591318,18.8994732451199,33.4256826122968,30.7484232867336
"4692",19.2295842287068,24.3821732084502,25.0360576608638,24.3544372935553,27.3041439324367,28.2354209540621,19.7854098077782,22.7918485551196
"4693",0.22329876770404,18.2681769819632,17.024074140918,24.0621401472052,8.49946756516312,0.0491540527128254,0.0469815968448282,0
"4694",103.915890762151,104.638175722981,92.143144372914,100.653342321124,152.942217303766,92.9069121854326,132.181260067073,99.0430555336746
"4695",38.2395276993962,34.5881246275864,32.0527756360195,50.2420013076029,55.7582991823185,106.048381955585,105.685396526144,75.298301797674
